,SN_Name,SN_Time,SN_RA,SN_Dec,GRB_Time,GRB_RA,GRB_Dec,Angular_Sep_deg,GRB_Fluence_J_per_m2,Trigger_ID,Fluence_Total_J_per_m2,Bruno_Class,Time_Delay_s,Entropy_Candidate,mapped_burst_id,trigger,fluence_ch1,err_ch1,fluence_ch2,err_ch2,fluence_ch3,err_ch3,fluence_ch4,err_ch4,peak_flux_64ms,err_flux_64ms,time_flux_64ms,peak_flux_256ms,err_flux_256ms,time_flux_256ms,peak_flux_1024ms,err_flux_1024ms,time_flux_1024ms,name,burst_id,tjd,time_sec,ra_deg,dec_deg,gal_lon,gal_lat,error_radius,geocenter_angle,overwrite_flag,overwritten_flag,jd,datetime,icecube_energy,icecube_matched
434,GRB 940126A,1994-01-26,130.97999999999996,9.04,1994-01-26 07:50:19.546,130.98,9.04,0.0,,2780.0,1.4713070000000002e-06,Below Threshold,28219.546,False,940126,2780.0,3.4198e-07,3.0642e-08,9.2279e-07,2.9667e-08,6.4608e-06,7.5818e-08,6.9875e-06,7.5619e-07,1.881,0.273,7.36,1.593,0.134,5.312,1.505,0.066,8.768,4B,940126,9378.0,28219.546,130.98,9.04,217.68,29.07,1.06,111.83,N,N,2449378.5,1994-01-26 07:50:19.546,44729.695,True
435,GRB 940128B,1994-01-28,224.02,-15.22,1994-01-28 16:51:05.498,224.02,-15.22,0.0,,2790.0,2.20081e-06,Below Threshold,60665.498,False,940128,2790.0,2.1871e-06,2.6675e-08,3.1243e-06,3.1324e-08,1.0037e-05,8.4943e-08,6.6597e-06,9.0636e-07,3.768,0.312,8.256,3.471,0.153,8.64,3.108,0.073,9.088,4B,940128,9380.0,60665.498,224.02,-15.22,342.22,37.97,0.96,112.01,N,N,2449380.5,1994-01-28 16:51:05.498,44729.695,True
436,GRB 940129,1994-01-29,127.45999999999997,28.59,1994-01-29 10:43:17.786,127.46,28.59,0.0,,2793.0,1.5293720000000002e-06,Below Threshold,38597.786,False,940129,2793.0,2.2898e-07,2.3713e-08,4.6354e-07,2.2942e-08,2.9322e-06,5.4681e-08,1.1669e-05,6.9028e-07,5.086,0.358,3.584,4.02,0.169,0.832,3.305,0.079,1.088,4B,940129,9381.0,38597.786,127.46,28.59,194.94,32.93,0.82,135.51,N,N,2449381.5,1994-01-29 10:43:17.786,44729.695,True
437,GRB 940203,1994-02-03,184.16,-40.95,1994-02-03 15:46:56.090,184.16,-40.95,0.0,,2797.0,2.05245e-06,Below Threshold,56816.09,False,940203,2797.0,1.2988e-06,2.1301e-08,1.9851e-06,2.4181e-08,7.2493e-06,6.6616e-08,9.9913e-06,7.9478e-07,8.594,0.433,3.072,8.275,0.214,3.072,7.343,0.102,3.52,4B,940203,9386.0,56816.09,184.16,-40.95,295.88,21.45,0.58,112.37,N,N,2449386.5,1994-02-03 15:46:56.090,44729.695,True
438,GRB 940206A,1994-02-06,144.2,-59.96,1994-02-06 00:08:37.786,144.2,-59.96,0.0,,2798.0,2.312932e-05,Above Threshold,517.786,True,940206,2798.0,4.0022e-06,2.1504e-08,1.3225e-05,5.7756e-08,6.5986e-05,1.8293e-07,0.00014808,1.9213e-06,24.192,0.73,13.12,23.748,0.363,13.184,22.372,0.176,13.888,4B,940206,9389.0,517.786,144.2,-59.96,280.74,-5.77,0.15,85.95,N,N,2449389.5,1994-02-06 00:08:37.786,44729.695,True
439,GRB 940206B,1994-02-06,260.41,-46.47,1994-02-06 18:25:47.674,260.41,-46.47,0.0,,2799.0,4.05986e-07,Below Threshold,66347.674,False,940206B,2799.0,3.7816e-07,2.0974e-08,5.259e-07,1.8564e-08,1.3405e-06,5.2886e-08,1.8153e-06,7.3793e-07,8.737,0.426,1.088,7.048,0.195,1.216,3.979,0.079,1.344,4B,940206B,9389.0,66347.674,260.41,-46.47,342.69,-5.54,1.34,87.28,N,N,2449389.5,1994-02-06 18:25:47.674,44729.695,True
440,GRB 940210,1994-02-10,152.29,82.13,1994-02-10 19:13:16.954,152.29,82.13,0.0,,2812.0,2.5560800000000003e-06,Below Threshold,69196.954,False,940210,2812.0,1.669e-06,2.4217e-08,3.0438e-06,3.3055e-08,1.0307e-05,9.7363e-08,1.0541e-05,9.8396e-07,12.1,0.577,26.688,10.517,0.271,26.752,6.479,0.113,11.328,4B,940210,9393.0,69196.954,152.29,82.13,129.03,32.97,0.66,74.88,N,N,2449393.5,1994-02-10 19:13:16.954,44729.695,True
441,GRB 940211B,1994-02-11,25.62,-1.4300000000000002,1994-02-11 16:16:25.754,25.62,-1.43,0.0,,2815.0,1.7383910000000003e-06,Below Threshold,58585.754,False,940211,2815.0,1.4696e-06,2.9341e-08,1.5301e-06,3.4653e-08,8.9321e-07,8.9757e-08,1.3491e-05,2.4269e-06,1.098,0.239,5.184,0.965,0.117,5.312,0.885,0.058,5.696,4B,940211,9394.0,58585.754,25.62,-1.43,150.53,-61.53,2.13,134.21,N,N,2449394.5,1994-02-11 16:16:25.754,44729.695,True
442,GRB 940214D,1994-02-14,190.35,21.290000000000003,1994-02-14 16:46:00.346,190.35,21.29,0.0,,2825.0,3.52527e-07,Below Threshold,60360.346,False,940214B,2825.0,0.0,6.2131e-08,1.0083e-07,4.9755e-08,6.6344e-07,1.1212e-07,2.761e-06,7.9939e-07,0.601,0.31,2.944,0.387,0.149,6.656,0.257,0.073,-0.32,4B,940214B,9397.0,60360.346,190.35,21.29,281.02,83.74,4.2,88.5,N,N,2449397.5,1994-02-14 16:46:00.346,44729.695,True
443,GRB 940217A,1994-02-17,353.1,53.35,1994-02-17 05:56:52.762,353.1,53.35,0.0,,2830.0,4.4058e-08,Below Threshold,21412.762,False,940217B,2830.0,1.2794e-07,1.2639e-08,1.0556e-07,1.3151e-08,2.0708e-07,3.0472e-08,0.0,3.2913e-07,0.915,0.235,-0.128,0.72,0.114,-0.064,0.551,0.055,0.576,4B,940217B,9400.0,21412.762,353.1,53.35,111.18,-7.71,6.29,138.0,N,N,2449400.5,1994-02-17 05:56:52.762,44729.695,True
444,GRB 940217B,1994-02-17,29.07,4.55,1994-02-17 23:02:42.074,29.07,4.55,0.0,,2831.0,6.61691e-05,Above Threshold,82962.074,False,940217,2831.0,4.6075e-05,1.8455e-07,2.5628e-05,6.1594e-08,9.8158e-05,1.8903e-07,0.00049183,2.7359e-06,44.337,1.078,114.56,43.427,0.533,114.624,36.207,0.244,112.768,4B,940217,9400.0,82962.074,29.07,4.55,151.68,-54.66,0.69,157.42,N,N,2449400.5,1994-02-17 23:02:42.074,44729.695,True
445,GRB 940222,1994-02-22,66.0,39.17,1994-02-22 11:50:53.082,66.0,39.17,0.0,,2843.0,3.71578e-07,Below Threshold,42653.082,False,940222,2843.0,1.2257e-07,1.7016e-08,1.9941e-07,1.8851e-08,1.0635e-06,5.4187e-08,2.3303e-06,8.0355e-07,1.784,0.269,1.792,1.521,0.13,1.984,1.037,0.06,2.368,4B,940222,9405.0,42653.082,66.0,39.17,161.64,-7.24,6.45,83.45,N,N,2449405.5,1994-02-22 11:50:53.082,44729.695,True
446,GRB 940223,1994-02-23,18.15,15.739999999999998,1994-02-23 08:00:13.722,18.15,15.74,0.0,,2844.0,1.3268700000000002e-08,Below Threshold,28813.722,False,940223,2844.0,2.0782e-08,1.5116e-08,2.2097e-08,1.665e-08,8.9808e-08,4.6628e-08,0.0,4.5541e-07,0.815,0.232,-0.064,0.728,0.115,0.0,0.257,0.052,2.304,4B,940223,9406.0,28813.722,18.15,15.74,130.39,-46.83,7.79,104.64,N,N,2449406.5,1994-02-23 08:00:13.722,44729.695,True
447,GRB 940226A,1994-02-26,303.11999999999995,-21.95,1994-02-26 00:11:54.394,303.12,-21.95,0.0,,2848.0,8.247300000000001e-08,Below Threshold,714.394,False,940226B,2848.0,1.6381e-07,2.2932e-08,2.023e-07,1.9693e-08,4.5862e-07,5.4635e-08,0.0,4.1269e-07,0.606,0.227,0.192,0.466,0.11,0.384,0.414,0.054,0.64,4B,940226B,9409.0,714.394,303.12,-21.95,20.85,-27.15,6.86,84.64,N,N,2449409.5,1994-02-26 00:11:54.394,44729.695,True
448,GRB 940228A,1994-02-28,127.98,-12.36,1994-02-28 11:29:00.314,127.98,-12.36,0.0,,2852.0,5.114280000000001e-06,Below Threshold,41340.314,False,940228,2852.0,1.7458e-06,3.2e-08,4.261e-06,3.7298e-08,1.8272e-05,9.53e-08,2.6864e-05,8.5383e-07,7.131,0.484,18.048,6.662,0.236,18.176,5.787,0.113,23.04,4B,940228,9411.0,41340.314,127.98,-12.36,236.16,15.75,0.44,104.71,N,N,2449411.5,1994-02-28 11:29:00.314,44729.695,True
449,GRB 940228B,1994-02-28,126.18999999999998,-11.29,1994-02-28 11:29:00.314,127.98,-12.36,2.053,,2852.0,5.114280000000001e-06,Below Threshold,41340.314,False,940228,2852.0,1.7458e-06,3.2e-08,4.261e-06,3.7298e-08,1.8272e-05,9.53e-08,2.6864e-05,8.5383e-07,7.131,0.484,18.048,6.662,0.236,18.176,5.787,0.113,23.04,4B,940228,9411.0,41340.314,127.98,-12.36,236.16,15.75,0.44,104.71,N,N,2449411.5,1994-02-28 11:29:00.314,44729.695,True
450,GRB 940228A,1994-02-28,127.98,-12.36,1994-02-28 19:45:14.906,126.19,-11.29,2.053,,2853.0,3.22286e-07,Below Threshold,71114.906,False,940228B,2853.0,1.1964e-07,3.0189e-08,5.1142e-07,2.9497e-08,1.4225e-06,7.6838e-08,1.1693e-06,6.9873e-07,1.06,0.273,4.864,0.856,0.135,2.752,0.62,0.065,4.928,4B,940228B,9411.0,71114.906,126.19,-11.29,234.24,14.86,5.34,140.22,N,N,2449411.5,1994-02-28 19:45:14.906,44729.695,True
451,GRB 940228B,1994-02-28,126.18999999999998,-11.29,1994-02-28 19:45:14.906,126.19,-11.29,0.0,,2853.0,3.22286e-07,Below Threshold,71114.906,False,940228B,2853.0,1.1964e-07,3.0189e-08,5.1142e-07,2.9497e-08,1.4225e-06,7.6838e-08,1.1693e-06,6.9873e-07,1.06,0.273,4.864,0.856,0.135,2.752,0.62,0.065,4.928,4B,940228B,9411.0,71114.906,126.19,-11.29,234.24,14.86,5.34,140.22,N,N,2449411.5,1994-02-28 19:45:14.906,44729.695,True
452,GRB 940301,1994-03-01,103.51,64.35,1994-03-01 20:10:37.082,103.51,64.35,0.0,,2855.0,1.120998e-05,Above Threshold,72637.082,False,940301,2855.0,1.8421e-06,2.7894e-08,4.6027e-06,3.4688e-08,2.9949e-05,9.8832e-08,7.5706e-05,9.3108e-07,9.834,0.465,22.528,9.527,0.229,22.656,8.051,0.107,23.232,4B,940301,9412.0,72637.082,103.51,64.35,151.35,24.54,0.35,117.37,N,N,2449412.5,1994-03-01 20:10:37.082,44729.695,True
453,GRB 940302,1994-03-02,12.489999999999998,-23.97,1994-03-02 05:08:31.514,12.49,-23.97,0.0,,2856.0,2.50027e-05,Above Threshold,18511.514,True,940302,2856.0,0.0,2.139e-07,1.6637e-05,7.1948e-08,0.00012213,2.3596e-07,0.00011126,1.1116e-06,20.045,0.677,122.752,18.633,0.328,122.88,14.817,0.148,123.2,4B,940302,9413.0,18511.514,12.49,-23.97,116.87,-86.82,0.21,113.73,N,N,2449413.5,1994-03-02 05:08:31.514,44729.695,True
454,GRB 940303,1994-03-03,192.23,58.68,1994-03-03 01:21:53.818,192.23,58.68,0.0,,2857.0,1.26103e-07,Below Threshold,4913.818,False,940303,2857.0,1.1807e-07,3.4967e-08,1.9147e-07,3.7131e-08,9.5149e-07,9.5268e-08,0.0,6.5285e-07,0.778,0.234,-0.512,0.55,0.113,-0.832,0.497,0.056,-0.512,4B,940303,9414.0,4913.818,192.23,58.68,123.56,58.44,6.44,96.6,N,N,2449414.5,1994-03-03 01:21:53.818,44729.695,True
455,GRB 940305C,1994-03-05,259.69,0.4611111111111111,1994-03-05 15:49:31.226,259.69,0.46,0.001,,2862.0,3.67649e-08,Below Threshold,56971.226,False,940305C,2862.0,2.2157e-08,2.9456e-09,3.1883e-08,3.0503e-09,7.6879e-08,7.927e-09,2.3673e-07,1.1051e-07,0.947,0.235,0.064,0.914,0.116,0.192,0.548,0.054,0.896,4B,940305C,9416.0,56971.226,259.69,0.46,22.32,20.72,4.99,73.68,N,N,2449416.5,1994-03-05 15:49:31.226,44729.695,True
456,GRB 940306,1994-03-06,300.81999999999994,15.1,1994-03-06 03:37:13.114,300.82,15.1,0.0,,2863.0,2.19616e-06,Below Threshold,13033.114,False,940306,2863.0,1.2963e-06,3.4349e-08,1.7801e-06,3.1738e-08,6.5642e-06,9.869e-08,1.2321e-05,1.6281e-06,2.006,0.272,7.232,1.832,0.132,8.0,1.718,0.065,8.064,4B,940306,9417.0,13033.114,300.82,15.1,54.74,-8.41,2.58,89.98,N,N,2449417.5,1994-03-06 03:37:13.114,44729.695,True
457,GRB 940307,1994-03-07,192.36999999999995,-28.2,1994-03-07 07:56:15.386,192.37,-28.2,0.0,,2864.0,4.68575e-07,Below Threshold,28575.386,False,940307,2864.0,2.482e-07,2.9189e-08,4.9725e-07,3.22e-08,1.6386e-06,8.4875e-08,2.3017e-06,9.9318e-07,0.817,0.242,2.24,0.685,0.119,2.24,0.621,0.059,6.336,4B,940307,9418.0,28575.386,192.37,-28.2,302.41,34.67,3.58,84.95,N,N,2449418.5,1994-03-07 07:56:15.386,44729.695,True
458,GRB 940312A,1994-03-12,221.5,-56.17,1994-03-12 11:28:22.682,221.5,-56.17,0.0,,2877.0,1.39251e-06,Below Threshold,41302.682,False,940312,2877.0,2.6864e-06,3.4118e-08,3.6455e-06,4.3701e-08,7.5932e-06,1.104e-07,0.0,6.6161e-07,3.03,0.33,59.648,2.916,0.163,59.712,2.406,0.077,60.288,4B,940312,9423.0,41302.682,221.5,-56.17,318.43,3.22,0.61,75.23,N,N,2449423.5,1994-03-12 11:28:22.682,44729.695,True
459,GRB 940313,1994-03-13,109.45,-14.46,1994-03-13 13:02:22.810,109.45,-14.46,0.0,,2880.0,1.7801500000000002e-07,Below Threshold,46942.81,False,940313,2880.0,3.0755e-07,1.8698e-08,4.009e-07,1.6579e-08,1.0717e-06,4.3219e-08,0.0,3.7234e-07,3.196,0.292,0.32,2.897,0.142,0.448,2.5,0.068,1.024,4B,940313,9424.0,46942.81,109.45,-14.46,228.77,-0.85,1.85,93.79,N,N,2449424.5,1994-03-13 13:02:22.810,44729.695,True
460,GRB 940319,1994-03-19,68.74,-12.6,1994-03-19 23:57:20.922,68.74,-12.6,0.0,,2889.0,6.50053e-06,Below Threshold,86240.922,False,940319,2889.0,2.0414e-06,4.6802e-08,3.6909e-06,4.712e-08,1.845e-05,1.1821e-07,4.0823e-05,1.3565e-06,6.645,0.372,58.688,5.922,0.178,58.752,4.255,0.079,58.88,4B,940319,9430.0,86240.922,68.74,-12.6,209.0,-35.92,0.39,130.58,N,N,2449430.5,1994-03-19 23:57:20.922,44729.695,True
461,GRB 940321,1994-03-21,160.32999999999998,3.1,1994-03-21 22:05:07.354,160.33,3.1,0.0,,2890.0,4.819948e-06,Below Threshold,79507.354,False,940321,2890.0,9.1598e-07,3.046e-08,1.4591e-06,3.094e-08,7.6794e-06,7.7333e-08,3.8145e-05,1.0254e-06,3.008,0.283,13.568,2.322,0.133,13.76,1.887,0.063,14.464,4B,940321,9432.0,79507.354,160.33,3.1,244.95,50.71,0.85,92.21,N,N,2449432.5,1994-03-21 22:05:07.354,44729.695,True
462,GRB 940323,1994-03-23,213.89,8.370000000000001,1994-03-23 22:04:38.426,213.89,8.37,0.0,,2891.0,1.018543e-05,Above Threshold,79478.426,False,940323,2891.0,1.5462e-06,2.6339e-08,2.6891e-06,3.1766e-08,1.4437e-05,8.9909e-08,8.3182e-05,1.4238e-06,9.15,0.472,1.984,8.714,0.231,2.176,7.063,0.106,2.752,4B,940323,9434.0,79478.426,213.89,8.37,353.54,62.66,0.85,144.35,N,N,2449434.5,1994-03-23 22:04:38.426,44729.695,True
463,GRB 940327,1994-03-27,38.85,53.23,1994-03-27 20:24:36.762,38.85,53.23,0.0,,2893.0,2.1827e-08,Below Threshold,73476.762,False,940327,2893.0,1.1011e-07,2.6341e-08,1.0816e-07,2.3329e-08,0.0,6.0404e-08,0.0,6.6438e-07,0.574,0.208,0.576,0.503,0.101,1.152,0.43,0.05,1.408,4B,940327,9438.0,73476.762,38.85,53.23,138.24,-6.52,6.8,109.37,N,N,2449438.5,1994-03-27 20:24:36.762,44729.695,True
464,GRB 940328,1994-03-28,97.17999999999998,-32.35,1994-03-28 12:05:34.234,97.18,-32.35,0.0,,2894.0,1.2399300000000002e-06,Below Threshold,43534.234,False,940328,2894.0,6.046e-07,1.9938e-08,1.3214e-06,2.3233e-08,4.226e-06,6.413e-08,6.2473e-06,7.6787e-07,9.213,0.492,0.896,8.683,0.24,1.088,7.897,0.115,1.792,4B,940328,9439.0,43534.234,97.18,-32.35,240.46,-18.57,0.58,138.73,N,N,2449439.5,1994-03-28 12:05:34.234,44729.695,True
465,GRB 940329C,1994-03-29,204.91,-10.33,1994-03-29 18:15:37.882,204.91,-10.33,0.0,,2897.0,7.929400000000001e-07,Below Threshold,65737.882,False,940329B,2897.0,2.9619e-06,2.7059e-08,2.8419e-06,3.0736e-08,2.1256e-06,6.4702e-08,0.0,3.6348e-07,3.216,0.328,5.312,2.94,0.16,5.312,2.701,0.078,5.312,4B,940329B,9440.0,65737.882,204.91,-10.33,321.89,50.76,1.0,151.44,N,N,2449440.5,1994-03-29 18:15:37.882,44729.695,True
466,GRB 940330A,1994-03-30,352.23,58.89,1994-03-30 17:02:31.578,352.23,58.89,0.0,,2898.0,5.994390000000002e-07,Below Threshold,61351.578,False,940330B,2898.0,6.5143e-07,4.8034e-08,4.4006e-07,4.0205e-08,8.95e-07,1.1707e-07,4.0079e-06,2.3655e-06,0.923,0.237,-0.448,0.784,0.116,-0.448,0.585,0.056,0.064,4B,940330B,9441.0,61351.578,352.23,58.89,112.43,-2.29,2.81,102.45,N,N,2449441.5,1994-03-30 17:02:31.578,44729.695,True
467,GRB 940331A,1994-03-31,157.80999999999997,57.53,1994-03-31 13:52:51.866,157.81,57.53,0.0,,2900.0,3.256030000000001e-07,Below Threshold,49971.866,False,940331B,2900.0,1.0769e-07,3.0723e-08,1.6133e-07,3.09e-08,6.2091e-07,8.2018e-08,2.3661e-06,1.3497e-06,0.545,0.223,-0.96,0.466,0.109,-0.832,0.355,0.053,-0.192,4B,940331B,9442.0,49971.866,157.81,57.53,152.19,50.88,7.89,118.02,N,N,2449442.5,1994-03-31 13:52:51.866,44729.695,True
468,GRB 940331B,1994-03-31,65.12999999999998,17.64,1994-03-31 20:59:35.962,65.13,17.64,0.0,,2901.0,7.83487e-08,Below Threshold,75575.962,False,940331,2901.0,4.609e-07,1.9101e-08,2.5509e-07,1.9492e-08,6.7497e-08,4.3273e-08,0.0,4.308e-07,0.848,0.235,-0.064,0.589,0.113,-0.064,0.474,0.056,0.64,4B,940331,9442.0,75575.962,65.13,17.64,177.53,-22.38,4.3,160.43,N,N,2449442.5,1994-03-31 20:59:35.962,44729.695,True
469,GRB 940406,1994-04-06,225.44,-39.1,1994-04-06 01:10:54.234,225.44,-39.1,0.0,,2913.0,6.106220000000001e-07,Below Threshold,4254.234,False,940406,2913.0,7.0212e-07,2.1043e-08,1.2545e-06,2.5433e-08,2.7302e-06,6.7498e-08,1.4194e-06,7.4026e-07,5.738,0.368,19.968,5.2,0.177,20.032,3.182,0.075,0.512,4B,940406,9448.0,4254.234,225.44,-39.1,328.86,17.12,1.24,85.41,Y,N,2449448.5,1994-04-06 01:10:54.234,44729.695,True
470,GRB 940407B,1994-04-07,22.54,40.0,1994-04-07 18:20:02.074,22.54,40.0,0.0,,2916.0,3.07605e-07,Below Threshold,66002.074,False,940407,2916.0,1.8292e-07,2.8565e-08,2.7925e-07,2.5382e-08,6.5158e-07,6.7737e-08,1.9623e-06,1.0429e-06,1.31,0.231,3.648,1.029,0.11,3.776,0.566,0.05,3.904,4B,940407,9449.0,66002.074,22.54,40.0,130.93,-22.27,9.21,87.79,N,N,2449449.5,1994-04-07 18:20:02.074,44729.695,True
471,GRB 940409,1994-04-09,265.6,4.6,1994-04-09 00:09:49.466,265.6,4.6,0.0,,2917.0,5.2657e-08,Below Threshold,589.466,False,940409,2917.0,1.3055e-07,2.6676e-08,2.3176e-07,2.7165e-08,1.6426e-07,5.9308e-08,0.0,4.1393e-07,0.608,0.22,-0.064,0.517,0.109,-0.064,0.437,0.054,0.448,4B,940409,9451.0,589.466,265.6,4.6,29.12,17.45,5.81,101.2,N,N,2449451.5,1994-04-09 00:09:49.466,44729.695,True
472,GRB 940410B,1994-04-10,254.89,30.8,1994-04-10 15:45:02.938,254.89,30.8,0.0,,2919.0,2.55458e-06,Below Threshold,56702.938,False,940410,2919.0,1.1028e-06,2.4791e-08,1.9245e-06,2.9589e-08,6.4355e-06,7.7948e-08,1.6083e-05,9.9649e-07,6.114,0.394,0.576,5.773,0.193,0.64,5.31,0.094,0.96,4B,940410,9452.0,56702.938,254.89,30.8,52.66,36.3,0.93,91.68,Y,N,2449452.5,1994-04-10 15:45:02.938,44729.695,True
473,GRB 940412,1994-04-12,217.17,-38.35,1994-04-12 01:40:31.002,217.17,-38.35,0.0,,2922.0,1.6385200000000002e-06,Below Threshold,6031.002,False,940412,2922.0,1.7149e-06,3.6892e-08,2.853e-06,4.4732e-08,6.1093e-06,1.1985e-07,5.708e-06,1.5974e-06,3.02,0.3,94.144,2.851,0.148,94.272,2.497,0.071,94.464,4B,940412,9454.0,6031.002,217.17,-38.35,323.12,20.68,1.12,125.16,N,N,2449454.5,1994-04-12 01:40:31.002,44729.695,True
474,GRB 940413A,1994-04-13,206.26,-23.23,1994-04-13 10:12:31.002,206.26,-23.23,0.0,,2924.0,5.53079e-07,Below Threshold,36751.002,False,940413C,2924.0,1.7239e-07,4.6741e-08,1.2108e-06,4.8177e-08,2.803e-06,1.1859e-07,1.3446e-06,9.7284e-07,0.982,0.26,4.48,0.711,0.125,3.84,0.658,0.062,4.608,4B,940413C,9455.0,36751.002,206.26,-23.23,318.61,38.0,3.08,153.8,N,N,2449455.5,1994-04-13 10:12:31.002,44729.695,True
475,GRB 940413B,1994-04-13,216.98,63.78,1994-04-13 14:11:24.506,216.98,63.78,0.0,,2925.0,1.7824300000000004e-07,Below Threshold,51084.506,False,940413,2925.0,2.5797e-07,1.9326e-08,3.5389e-07,2.1625e-08,9.1237e-07,5.5278e-08,2.582e-07,5.2594e-07,1.53,0.256,0.0,1.299,0.126,3.584,0.814,0.058,11.776,4B,940413,9455.0,51084.506,216.98,63.78,106.56,50.17,3.11,95.1,N,N,2449455.5,1994-04-13 14:11:24.506,44729.695,True
476,GRB 940413C,1994-04-13,135.94,-8.26,1994-04-13 23:42:55.642,135.94,-8.26,0.0,,2927.0,1.34703e-07,Below Threshold,85375.642,False,940413B,2927.0,3.86e-07,2.2745e-08,3.6615e-07,2.3587e-08,5.9488e-07,5.9094e-08,0.0,4.3128e-07,0.763,0.227,1.216,0.58,0.109,1.408,0.519,0.054,1.664,4B,940413B,9455.0,85375.642,135.94,-8.26,237.22,24.54,3.49,156.29,N,N,2449455.5,1994-04-13 23:42:55.642,44729.695,True
477,GRB 940414B,1994-04-14,181.26,-26.15,1994-04-14 16:46:25.562,181.26,-26.15,0.0,,2929.0,8.45339e-06,Below Threshold,60385.562,False,940414,2929.0,2.1274e-06,2.92e-08,3.6985e-06,3.3641e-08,1.6923e-05,9.0174e-08,6.1785e-05,1.1211e-06,8.202,0.433,4.928,5.915,0.19,15.872,5.407,0.091,16.704,4B,940414,9456.0,60385.562,181.26,-26.15,290.12,35.57,0.5,98.08,N,N,2449456.5,1994-04-14 16:46:25.562,44729.695,True
478,GRB 940414C,1994-04-14,294.62999999999994,10.95,1994-04-14 23:57:27.066,294.63,10.95,0.0,,2931.0,3.7355300000000004e-07,Below Threshold,86247.066,False,940414B,2931.0,2.2998e-07,3.089e-08,3.6345e-07,3.3613e-08,1.119e-06,7.9924e-08,2.0231e-06,9.5157e-07,0.928,0.258,-0.192,0.777,0.126,-0.064,0.689,0.062,0.768,4B,940414B,9456.0,86247.066,294.63,10.95,48.09,-5.26,2.15,151.94,N,N,2449456.5,1994-04-14 23:57:27.066,44729.695,True
479,GRB 940415A,1994-04-15,255.16,-28.19,1994-04-15 08:51:40.314,255.16,-28.19,0.0,,2932.0,1.83134e-07,Below Threshold,31900.314,False,940415B,2932.0,1.2103e-07,2.8058e-08,4.8541e-07,3.0575e-08,1.2249e-06,7.1015e-08,0.0,3.9421e-07,0.779,0.274,0.192,0.576,0.133,-0.32,0.512,0.066,0.256,4B,940415B,9457.0,31900.314,255.16,-28.19,355.04,8.58,5.69,154.23,N,N,2449457.5,1994-04-15 08:51:40.314,44729.695,True
480,GRB 940423,1994-04-23,7.519999999999999,-4.08,1994-04-23 23:20:19.802,7.52,-4.08,0.0,,2944.0,2.960950000000001e-07,Below Threshold,84019.802,False,940423,2944.0,1.7291e-07,2.6085e-08,2.9224e-07,2.1374e-08,1.276e-06,5.8665e-08,1.2198e-06,6.5883e-07,1.8,0.281,0.96,1.403,0.134,0.576,1.324,0.066,1.28,4B,940423,9465.0,84019.802,7.52,-4.08,109.53,-66.39,2.39,93.61,N,N,2449465.5,1994-04-23 23:20:19.802,44729.695,True
481,GRB 940424,1994-04-24,29.8,-45.21,1994-04-24 08:38:36.122,29.8,-45.21,0.0,,2945.0,9.3867e-08,Below Threshold,31116.122,False,940424,2945.0,2.9368e-07,1.6849e-08,2.3468e-07,1.4764e-08,1.6338e-07,3.6634e-08,2.4693e-07,5.3891e-07,1.54,0.245,0.128,1.348,0.119,0.192,1.032,0.056,0.832,4B,940424,9466.0,31116.122,29.8,-45.21,270.6,-67.43,3.29,120.64,N,N,2449466.5,1994-04-24 08:38:36.122,44729.695,True
482,GRB 940425A,1994-04-25,119.11,-22.17,1994-04-25 06:53:55.738,119.11,-22.17,0.0,,2947.0,1.82455e-07,Below Threshold,24835.738,False,940425,2947.0,3.765e-07,2.5652e-08,5.8377e-07,2.8531e-08,8.6428e-07,6.8083e-08,0.0,6.0745e-07,0.758,0.236,-0.96,0.535,0.114,1.024,0.412,0.056,4.608,4B,940425,9467.0,24835.738,119.11,-22.17,239.98,3.36,2.43,104.62,N,N,2449467.5,1994-04-25 06:53:55.738,44729.695,True
483,GRB 940425B,1994-04-25,322.94999999999993,14.89,1994-04-25 12:14:23.386,322.95,14.89,0.0,,2948.0,1.03169e-06,Below Threshold,44063.386,False,940425C,2948.0,1.3846e-06,3.205e-08,1.2341e-06,3.8276e-08,2.4081e-06,9.9763e-08,5.2901e-06,1.5589e-06,0.815,0.223,9.472,0.7,0.109,24.896,0.541,0.053,24.832,4B,940425C,9467.0,44063.386,322.95,14.89,67.66,-25.9,2.4,148.89,N,N,2449467.5,1994-04-25 12:14:23.386,44729.695,True
484,GRB 940426,1994-04-26,22.809999999999995,0.9,1994-04-26 05:29:55.610,22.81,0.9,0.0,,2950.0,3.11501e-07,Below Threshold,19795.61,False,940426,2950.0,6.4535e-07,2.9309e-08,7.6846e-07,2.5431e-08,1.7012e-06,6.2664e-08,0.0,3.4299e-07,1.407,0.261,14.144,1.256,0.127,14.336,1.068,0.061,14.528,4B,940426,9468.0,19795.61,22.81,0.9,143.39,-60.38,1.67,166.99,N,N,2449468.5,1994-04-26 05:29:55.610,44729.695,True
