NIMG ZLENS SIGMA ZSRC MAGH APMAG_H IMSEP EPSILON PHI KAPPA THETA XSRC YSRC TYP LENSID DELAY MAG XIMG YIMG
2 1.095 172.9816 2.016207 24.56 24.62289 0.6002622 0.2138634 -61.26911 0.06034644 -38.43027 -0.09462804 0.1498398 2 1710149 33.91165,0.0 0.06289302281303341,-0.7122133015359635 0.05924709,-0.2840972 -0.09675075,0.3956204
2 0.521 159.9558 2.016207 25.1 25.59797 0.948382 0.3109241 -33.86054 0.07478242 80.75859 -0.008665206 0.2743817 2 1706671 24.2002,0.0 0.4979656174554755,-0.8830998579692818 -0.02491146,-0.09445476 -0.1784211,0.7674077
2 0.812 117.4898 2.016207 25.11 25.77647 0.3692903 0.216202 -171.6682 0.03420171 152.9723 -0.1121921 -0.05685697 2 1708704 0.0,8.379017 -0.7997374689220849,0.6664701225291486 -0.2932443,0.0499865 -0.104517,0.03174733
2 0.971 146.2177 2.016207 25.28 24.41197 0.4747896 0.2533145 -41.21451 0.05846019 -149.3281 -0.08363695 0.005307532 2 1709621 9.986699,0.0 -0.8680297754946577,-1.1806284494963235 0.1521565,-0.3225032 0.01934668,0.03045419
2 0.525 143.5489 2.016207 25.41 25.97067 0.6977405 0.3689114 -155.5488 0.03294226 -75.14523 -0.1765504 0.09465206 2 1706704 0.0,13.39752 -1.063710831140104,0.5606674052600019 -0.5297704,0.1155784 0.1675128,-0.09775467
2 0.743 181.5516 2.016207 25.48 25.00306 0.959526 0.3882535 -152.743 0.04131241 -94.98022 0.2338681 0.08423917 2 1708238 37.4273,0.0 -0.4769389309796282,-0.779614486610436 -0.2337819,0.6533847 -0.04067473,0.3248737
2 0.52 212.8139 2.016207 25.48 25.98647 1.547108 0.2883585 -70.39453 0.1051894 -137.9035 0.4217476 -0.07585546 2 1706664 59.93731,0.0 0.5064734507113909,-1.5576373796101175 -0.345734,1.199237 0.0313214,-0.04996666
2 1.307 85.1138 2.016207 25.53 25.91767 0.1062821 0.5663474 102.9401 0.07203532 -31.904 0.01191391 -0.03749959 2 1710790 0.0,2.071712 -0.45520596061713575,0.387670661419309 0.03522797,-0.00441794 -0.08638936,0.01222145
2 0.87 222.8435 2.016207 25.57 25.32746 1.169902 0.2394382 -109.1884 0.05466303 -2.491558 0.1125346 -0.2138612 2 1709080 0.0,57.85797 -1.4884701891231689,-0.2425381830836144 0.3238806,-0.2074177 -0.7558122,0.2864897
4 0.949 176.6038 2.016207 25.57 24.62807 0.7523368 0.4727514 -126.7097 0.04519129 10.86554 -0.02748765 -0.0506207 2 1709505 0.0,11.12817,12.76967,9.895874 -0.9419281281132188,-0.9947827039485279,-0.6806520876405376,-1.660147382402156 -0.2798918,0.2868731,-0.1407427,0.2659758 -0.3307095,-0.1085919,0.2364443,0.1870154
2 0.978 103.992 2.016207 25.73 24.76561 0.215654 0.06425058 114.1238 0.0655187 -105.3445 0.01986896 -0.01234446 2 1709657 0.0,1.371853 -1.9295712930709785,-0.9643895954074835 0.07596484,-0.08116374 -0.1146008,0.03310583
2 0.873 102.0939 2.016207 25.76 25.04616 0.2519004 0.5590437 113.5247 0.06549617 1.480644 0.01760858 -0.05313051 2 1709095 0.0,3.021003 -0.7138443289034359,-1.1631458644177322 0.08001545,0.008359124 -0.1668017,0.07469193
2 1.056 172.1869 2.016207 25.79 25.5255 0.5813441 0.321955 123.8052 0.02534241 111.6952 -0.00388962 0.1295059 2 1709984 23.6285,0.0 -0.26450329983797366,-0.8658961300103891 -0.04558183,-0.09901156 -0.1537058,0.4251778
2 0.446 94.40609 2.016207 25.98 26.14885 0.3484063 0.1880163 6.84607 0.02313824 -96.26422 0.09162444 0.04363493 2 1706143 2.622897,0.0 0.1688507230962422,-0.9418145812542228 -0.06453895,0.2492297 -0.03584698,0.1156
2 0.721 304.0885 2.016207 25.99 25.39136 3.060278 0.4269041 -57.00109 0.08305709 -61.38325 0.2920023 -0.5478169 2 1708079 0.0,286.9503 -0.5986428705273793,-1.8430325118813695 1.108499,-0.114853 -1.946133,0.8589899
4 0.574 218.7762 2.016207 26.15 24.74206 1.620426 0.4381395 71.23668 0.06789591 -2.052008 0.05900801 0.03075998 2 1707067 9.450904,11.64761,17.91084,0.0 -2.04836439981638,-1.6437030848103134,-0.9250348214387853,-1.4079376822901564 -0.1404193,0.6056709,-0.6880682,0.5594071 -0.7613276,-0.490786,0.1845942,0.7001864
2 1.218 105.1962 2.016207 26.18 25.15762 0.1581453 0.306168 126.2797 0.04235974 4.881492 0.01393784 -0.0008019626 2 1710579 1.14677,0.0 -1.022379739625651,-1.4103686035179481 -0.06352099,0.09416008 -0.02870929,-0.04081737
2 0.756 190.9853 2.016207 26.25 25.71238 1.138647 0.3314376 -45.55403 0.08168697 142.7578 0.1653009 -0.2350538 2 1708324 0.0,53.12018 -0.6293072034303061,-0.5376166199771787 0.5924284,-0.1012811 -0.6644291,0.2385016
2 0.866 207.4914 2.016207 26.75 25.85427 0.9487209 0.2793347 -54.76331 0.03801096 113.3773 -0.003357558 -0.0800888 2 1709053 0.0,21.93537 -1.2369832912268535,-0.8957286741164903 0.22001,0.2668086 -0.6117508,0.3358151
2 0.55 130.3167 2.016207 26.87 25.90165 0.5935209 0.1687292 -153.181 0.03486879 -82.57423 -0.002787285 -0.07992867 2 1706884 0.0,4.771865 -1.5777422631051836,-0.9683450707330948 -0.06189436,-0.02509665 -0.3775258,0.2148533
2 0.199 147.9108 2.016207 27.03 25.5836 1.050201 0.2153272 155.4554 0.03215793 27.17249 0.08422317 -0.03951733 2 1705033 0.0,2.917946 -1.4464006264370897,-2.270295315960445 0.6106373,-0.2943295 -0.1982036,0.3346719
2 0.512 159.9558 2.016207 27.48 25.93163 0.882566 0.1959201 16.17331 0.1008769 112.1568 0.04761427 0.04685943 2 1706606 5.27775,0.0 -1.5483710092861895,-2.7365489873473106 -0.267732,0.2655775 -0.2648341,0.4383754
2 0.802 174.5822 2.016207 27.81 25.89229 0.7767908 0.1608768 -98.5994 0.03849917 155.0335 0.02667196 0.04944557 3 1708623 8.038691,0.0 -1.9177086940899795,-2.0734225215334643 -0.2320478,0.1309755 -0.2527586,0.433986
2 0.965 257.0396 2.016207 27.92 25.97407 1.289432 0.2144619 -97.9675 0.0542716 15.70408 0.003538383 -0.0675943 3 1709603 0.0,26.72987 -1.9459289973112388,-2.0138095740551316 -0.2266987,-0.363931 -0.7587603,0.5233479
4 1.07 130.9182 2.016207 28.04 26.11087 0.2872625 0.3212686 54.40142 0.05486137 -137.1233 0.03710123 -0.02958983 3 1710040 0.05635294,0.0,4.28861,0.1560819 -2.1058325946285645,-1.9291310912100512,0.11970981731240873,-2.441134713499403 0.04052081,0.1969966,-0.07759598,0.1437282 -0.188545,0.009159831,0.06085976,-0.1222668
2 0.946 204.1738 2.016207 26.32 25.40214 0.9467508 0.1226262 -61.45751 0.06090073 -12.24315 0.1305359 0.01618842 4 1709485 30.72553,0.0 -0.9178626498712481,-1.3730916581278085 -0.3204679,0.6251055 -0.1053739,-0.05817151
2 0.565 179.8871 2.016207 27.25 25.66278 1.099566 0.09715765 -12.15556 0.06162709 -82.2522 0.03553414 0.07955529 4 1706999 10.34598,0.0 -1.5872167108225852,-1.9680846136351413 -0.2601112,0.09202201 -0.3849076,0.656749
2 0.19 86.09938 2.016207 24.25 25.89705 0.3877813 0.3095362 25.5848 0.06118911 158.8587 -0.1531922 0.02455289 5 1705008 0.0,1.614932 -0.6179113244822789,1.6470465183222283 -0.356903,0.02797033 0.03882779,-0.008573171
4 1.325 168.2674 2.016207 25.82 23.88786 0.386374 0.1827895 -122.6419 0.06673458 111.9753 0.001220264 -0.009677371 5 1710830 0.0,2.283523,2.68927,1.917484 -1.8264774966883446,-2.291415415682836,-1.9321424553169737,-2.563840155660009 -0.0007768553,0.1646019,-0.1558352,0.03445451 -0.2049725,0.04660196,0.07405695,0.1797918
2 0.228 123.8797 2.016207 25.82 25.01873 0.7932277 0.3473839 -49.92197 0.07227755 173.6937 0.1278568 -0.08422047 5 1705124 0.0,3.988384 -0.8012734060310975,-1.543083951587651 0.4738049,-0.2204791 -0.2939307,0.08970963
4 0.35 316.2278 2.016207 25.93 25.02866 3.773033 0.644687 91.1767 0.03968394 -121.6766 0.9326586 -0.2076545 5 1705589 0.0,37.37945,33.07234,198.503 -0.9013410631023298,-1.1908756928567041,-1.423131837717194,1.5655396694561443 1.641027,2.488156,2.085711,-0.6743928 -2.201707,0.3963443,1.545029,0.04568821
4 0.502 232.8091 2.016207 25.99 25.40279 2.052651 0.5496852 -167.1772 0.03508982 96.06317 0.03565152 -0.04009211 5 1706540 16.56883,4.393268,0.0,23.53194 -0.5872083592886554,-1.247791569763558,-1.1496673412580423,-0.27686389254805127 0.1694626,-0.9341822,1.051794,-0.2164598 -0.8820696,-0.3959393,0.1229781,0.7698663
2 0.395 219.2805 2.016207 26.33 25.57401 1.870966 0.2646732 -160.706 0.02810049 85.91843 0.05064445 0.234549 5 1705830 31.11578,0.0 -0.75598805938989,-1.501391992162301 0.03691519,0.5982941 -0.7133812,1.071379
2 0.619 205.1162 2.016207 26.58 25.61025 1.359393 0.2228905 -86.80453 0.04511981 -1.210771 -0.1467104 -0.01983818 5 1707388 0.0,23.48291 -2.371361631150503,-0.9697548903831154 -0.8289369,0.5209138 -0.09600041,0.06478292
2 0.612 209.4112 2.022245 24.71 25.92969 1.393288 0.07031344 87.46851 0.07841959 170.0723 0.14671 -0.5147979 1 1713813 0.0,85.26408 -0.9937346149972076,1.2196864265469602 0.4925396,-0.04889386 -1.111265,0.172519
2 1.002 122.7439 2.022245 24.86 26.0194 0.3092106 0.2114362 -161.2197 0.04224043 140.0926 0.08676449 0.08258977 1 1716314 0.0,9.807299 -0.8664432549666603,1.1594020767551252 0.213706,-0.02593325 0.1660282,-0.02937964
2 0.727 309.7419 2.022245 24.88 24.85239 2.878191 0.2432081 -29.16189 0.02121705 151.504 -0.7772638 0.08988422 1 1714612 340.6497,0.0 -0.027610164960817862,-0.8321071810576002 0.6432238,-2.194163 0.02623993,0.5091682
2 0.887 216.7704 2.022245 24.97 26.11156 1.200197 0.2644043 122.9736 0.03150796 -81.25304 0.2994515 -0.3576059 1 1715711 0.0,117.0097 -0.6380057212151722,1.1415641083824863 0.6308284,-0.08451621 -0.8715294,0.09218984
2 0.972 244.3431 2.022245 25.03 25.56918 1.388511 0.3902872 -133.5886 0.02677237 23.99794 -0.4228712 -0.2264547 1 1716155 0.0,166.9814 -0.5958982117404927,0.5391786931295364 -1.007977,0.1904697 -0.6373242,0.06388203
2 0.901 140.9289 2.022245 25.12 24.86228 0.4666237 0.3885733 -5.865251 0.04781685 -111.1721 -0.1143896 0.04707155 1 1715785 12.6754,0.0 -0.2577184988720804,-0.8662965997204252 0.09535246,-0.3419837 -0.06666106,0.09604943
2 0.907 117.4898 2.022245 25.28 24.94897 0.3317888 0.3814765 91.6001 0.03897647 7.299192 -0.005316801 0.09264656 1 1715817 6.699869,0.0 -0.33102868476717706,-0.7989533399684596 0.006817347,-0.008777756 -0.07623285,0.2551892
2 1.075 240.9905 2.022245 25.32 25.68713 0.9663858 0.4326779 111.6766 0.02256773 -16.62743 0.181212 0.0508048 1 1716657 0.0,60.47967 -1.5242426212964872,0.36713106492720166 0.6767768,-0.2845615 -0.2017933,-0.1031524
2 0.672 145.2112 2.022245 25.38 25.7342 0.6767182 0.342335 -113.6196 0.1412848 -159.2241 -0.1526302 0.0007956086 1 1714235 0.0,14.87908 -0.8048138240240188,0.3541957972310564 -0.5103565,0.1529852 -0.1730085,-0.03912345
2 1.171 139.9587 2.022245 25.61 26.13878 0.3190577 0.4406699 24.04126 0.07436428 -11.98327 -0.0669404 0.03900296 1 1717020 10.33299,0.0 0.528779741193923,-0.7582202304250797 0.04889333,-0.2525898 -0.05637598,0.04805457
2 0.32 297.1666 2.022245 25.92 25.92405 4.107736 0.2942222 139.5161 0.04388984 -50.74577 1.064814 -0.5228555 1 1711968 0.0,240.8373 -0.6992774107870047,0.004050828960248122 2.778573,-0.7875717 -1.792706,0.2459468
4 0.83 211.8361 2.022245 25.99 25.58893 1.361813 0.4269235 -29.24743 0.09644763 -24.04524 0.02939822 -0.04080702 1 1715348 21.0298,0.0,11.31112,24.86172 -0.40107302933078637,-0.8701124690631673,-1.098872888541655,-0.18066243616902053 -0.2860451,0.6298689,-0.5877169,0.1567741 -0.3946196,-0.3723195,0.237615,0.416736
2 0.319 301.3006 2.022245 26.02 25.6887 3.636694 0.4095997 -111.3355 0.06151302 148.6668 0.5917398 0.2545345 1 1711965 125.5293,0.0 -0.3312999900698069,-1.274488684696773 -1.253375,1.980952 -0.08541884,1.577312
2 0.721 290.4023 2.022245 23.69 23.57048 2.557375 0.356968 40.01279 0.06536305 -127.7856 -0.1983391 -0.5645917 2 1714572 0.0,243.7809 -0.711284937606509,-0.11952136570872174 -1.040369,-0.0216356 -1.701759,0.6439507
2 0.554 106.1696 2.022245 23.97 24.10855 0.3643516 0.3453816 -135.0646 0.1231822 120.4543 -0.09082784 -0.05748475 2 1713387 0.0,3.936809 -1.125979234164395,0.13854880975439157 -0.2125165,0.07846451 -0.1827926,0.03648372
2 0.523 134.8963 2.022245 24.2 24.36465 0.615261 0.4178677 -138.3041 0.05721619 27.64304 0.119807 -0.009723105 2 1713179 8.228598,0.0 0.16465136383284817,-0.8100375099747459 -0.1604093,0.4520809 0.08945779,0.1477829
2 0.704 127.0574 2.022245 24.84 24.4656 0.4790722 0.1818987 143.2347 0.02804886 40.2273 0.09054891 0.02915645 2 1714444 6.529564,0.0 -0.3743975673025586,-1.3153970021962866 -0.1301019,0.3292336 -0.06044246,0.07564984
2 0.592 288.4032 2.022245 25.2 24.52334 2.573386 0.3008715 172.4817 0.06241849 48.00225 -0.3372824 0.229965 2 1713658 127.469,0.0 -0.6766598312146324,-1.2605163382196725 0.5482608,-1.706283 -0.7597345,0.48097
4 0.382 295.8012 2.022245 25.25 25.11548 4.425306 0.5143739 152.4094 0.1304533 -20.03991 -0.2930429 0.0286375 2 1712256 102.4739,75.00895,0.0,118.4802 -0.1345249458693484,-0.9872065232643455,-0.6434667692653564,0.21468418488430863 -0.3155227,1.633132,-2.382268,0.746638 -1.379181,-0.9647674,0.895312,1.000055
2 1.458 293.0893 2.022245 25.36 25.94233 0.8121572 0.3333604 -100.6513 0.07697425 11.07119 -0.1470705 0.1982257 2 1717675 0.0,143.0319 -1.238230378844731,0.5823312164206491 -0.3297503,0.1258079 0.5530394,-0.1193192
2 0.502 99.77001 2.022245 25.46 24.62565 0.3298042 0.3923438 -167.4203 0.04502441 -27.62919 0.03582614 0.0203472 2 1713031 1.527602,0.0 -0.8343545241208588,-1.0049260917891885 -0.04684799,0.2277001 -0.1277069,0.05503365
2 0.74 172.1869 2.022245 25.57 25.95268 0.8552228 0.2681796 75.04447 0.03741014 69.10905 0.1989275 0.142486 2 1714698 33.22204,0.0 0.38267825454142235,-0.8364967321283407 -0.1611825,0.4650976 -0.07133731,0.5110537
2 1.143 236.0478 2.022245 25.58 25.01028 1.010022 0.1891191 -39.04998 0.03059196 -0.2106285 0.20931 -0.09383974 2 1716922 0.0,81.15591 -0.9476724851574112,-0.5697206162120918 0.675589,-0.2533868 -0.3003705,0.09604943
2 1.358 175.7924 2.022245 25.63 26.07116 0.4019653 0.4312102 -137.8318 0.03327933 -113.8531 0.05003647 0.1202186 2 1717515 29.8104,0.0 0.44116331484858384,-0.5964599845119067 -0.008561273,0.1680299 -0.06525283,0.295845
2 0.952 193.1968 2.022245 25.67 24.94042 0.8004367 0.1057101 -165.1948 0.03621293 64.78882 -0.1148333 0.04501366 2 1716061 23.94509,0.0 -0.7295788512389338,-1.697816279053257 0.2499114,-0.5136913 -0.1333452,0.106675
2 0.313 158.1248 2.022245 25.68 25.66255 1.087167 0.4195795 110.0414 0.04377099 -56.66458 0.1961868 -0.140153 2 1711929 0.0,14.07824 -0.7395404265681615,-0.017452250137986746 0.5374679,-0.2918596 -0.6501192,0.05283692
2 0.769 122.7439 2.022245 25.94 25.98609 0.4445736 0.3239397 -2.881894 0.03836485 144.7338 -0.1366171 0.00163344 2 1714912 9.93551,0.0 0.046088466771276385,-0.6792962506993917 0.08306234,-0.3606278 0.00361121,0.03162426
2 1.345 127.3503 2.022245 25.97 25.73679 0.2008529 0.2109443 -140.1338 0.02798712 132.7197 0.03322972 -0.02023487 2 1717488 0.0,4.233597 -1.5626786597006295,-0.23321267764532722 0.1263747,-0.04909667 -0.06171666,0.0360159
2 0.949 140.6048 2.022245 26.03 25.98142 0.4686897 0.1652332 -173.7962 0.06067192 159.7411 -0.1023128 0.06197931 2 1716037 13.48493,0.0 -0.048576950765422136,-0.8574066170630357 0.08267178,-0.3321549 -0.06820371,0.149945
2 0.7 150.6607 2.022245 26.24 25.61937 0.6148247 0.4570417 -178.6784 0.04779657 -54.9602 0.06049869 -0.03465713 2 1714412 0.0,8.198365 -0.9868797641858211,-0.6206273243971409 0.4099701,-0.07578383 -0.1274889,0.2494097
2 0.533 140.9289 2.022245 26.32 25.91706 0.8064473 0.2900902 121.5751 0.09985115 -71.9946 -0.05564687 0.2033316 2 1713245 16.19744,0.0 -0.40293768183874057,-0.6124594744734908 0.01532863,-0.2082435 -0.168347,0.6064902
4 1.182 119.1242 2.022245 26.32 25.23113 0.2167382 0.4412366 -179.6358 0.1029508 -147.7464 0.01821151 -0.03363577 2 1717061 0.0,3.398174,0.8551385,0.8469971 -1.0888664051007022,0.4934805685521703,-2.39286926733884,-2.436807924562744 0.1397259,-0.01588341,-0.03094508,-0.06377618 -0.04560552,0.05933263,-0.1288215,-0.1201869
4 1.046 138.0384 2.022245 26.33 25.81304 0.3970896 0.5788769 101.448 0.03937719 52.97022 -0.02456967 0.007500482 2 1716530 1.137755,2.274786,4.302493,0.0 -1.1155632842725538,-0.516958808777783,0.18836173755633367,-0.9592314940684575 -0.04273892,-0.1712117,0.1289538,-0.07513859 -0.1949803,-0.04324928,0.01161447,0.2007853
2 0.782 192.3092 2.022245 26.37 26.11081 0.9482483 0.1312336 73.11009 0.08120063 53.42531 -0.07693975 0.1538922 2 1715008 29.62514,0.0 -0.2591886636501228,-1.2924989075796467 0.191154,-0.03553624 -0.2420446,0.6787086
2 1.049 206.063 2.022245 26.41 26.05095 0.8365663 0.08349731 17.2848 0.03744599 135.4899 -0.1797475 -0.03500977 2 1716545 0.0,44.45701 -1.2134236214685181,-0.35904816813279616 -0.5985092,0.2306124 -0.05819435,0.05316318
2 0.601 189.6706 2.022245 26.45 26.06959 1.290437 0.2704386 41.73848 0.1226091 -68.25718 -0.02684947 -0.2974262 2 1713722 0.0,42.87628 -0.9119706120058739,-0.38040503400412506 -0.0140173,-0.01041118 -0.9706924,0.3197397
2 0.575 148.2518 2.022245 26.5 25.72856 0.6782965 0.2985167 -114.8015 0.07787428 -65.22033 -0.06735953 -0.06216551 2 1713531 0.0,7.746695 -1.2294495403651333,-0.7714393106940163 -0.1942699,0.2529393 -0.4285389,0.08145133
2 0.516 231.2065 2.022245 27.0 26.09169 2.135761 0.1096731 179.8137 0.08465961 -177.6511 -0.3812136 0.02240293 2 1713135 0.0,73.63244 -0.9083054138825286,-1.3304024747304057 -1.487209,0.6456409 0.02603789,-0.08543633
4 0.27 252.9298 2.022245 27.11 25.23023 3.003387 0.2603974 76.83501 0.04515984 140.7392 -0.005714925 -0.002428315 2 1711755 0.0,6.588453,7.215608,0.2689165 -2.0882862655961936,-1.8797711294048773,-1.8250774370434473,-2.1016398929006757 0.00797756,-1.402843,1.391156,-0.08669865 -1.502672,0.05885371,-0.03271669,1.499223
2 0.702 83.946 2.022245 27.47 26.17284 0.2107483 0.1907783 -150.3593 0.06694888 115.287 -0.01962847 0.01070662 2 1714432 0.6632732,0.0 -1.2971550638941727,-1.9775161622708608 0.0698371,-0.1084334 -0.04371961,0.06868357
2 0.583 225.4239 2.022245 26.02 25.98965 1.534165 0.7512662 58.73647 0.07125161 149.4437 0.1090745 0.4305683 3 1713591 83.0351,0.0 -0.030348157777700745,-0.5048815280703635 0.1792744,0.4579715 -0.335061,1.173577
2 0.17 58.21032 2.022245 26.49 25.652 0.1801459 0.250165 -135.1643 0.07973601 58.81857 -0.01167535 -0.02898335 3 1711461 0.0,0.1420792 -0.8379981324368881,-0.9649892822932418 -0.06400785,-0.0008867903 -0.1115786,0.05714686
2 0.632 271.0192 2.022245 26.52 25.48438 2.488171 0.2160228 -95.48846 0.07322803 50.42465 -0.1817178 -0.273636 3 1713959 0.0,103.9007 -1.0356170016136879,-1.5876618301393042 -0.8045356,0.7701353 -1.433072,0.4934285
4 0.065 201.3724 2.022245 26.69 26.06518 2.414921 0.5679408 120.6136 0.08775863 -95.05679 -0.05602515 0.3370604 3 1711332 7.037456,8.14239,0.0,7.058449 -2.3633089978675406,-0.14344151137817981,-0.6248214531027751,-2.122586456299054 0.6647433,-0.4983187,-0.4195315,0.8177736 -0.5845096,-0.5544841,1.573312,-0.2685585
2 0.961 113.24 2.022245 27.01 26.15124 0.2695618 0.1812541 -16.50364 0.06061631 151.5026 -0.03261385 -0.008617141 4 1716099 0.0,2.589763 -1.208781743635399,-0.8587553480727533 -0.1837657,0.08149603 0.01673829,0.06469388
2 0.83 159.5879 2.022245 24.74 25.92912 0.6507999 0.3791876 59.67864 0.03976578 -144.856 0.02254616 -0.2410272 5 1715345 0.0,30.17665 -0.6966771213542946,1.1891161637796683 -0.07898507,-0.02538708 -0.5700704,0.07851866
2 0.895 68.39116 2.022245 24.88 25.18333 0.1042049 0.8062117 -119.4165 0.05943389 -81.6648 0.0218601 0.02478601 5 1715757 0.8410645,0.0 0.30333308521198366,-0.3386982806035449 -0.01946213,0.04693608 -0.001390205,0.07892124
2 0.741 162.181 2.022245 26.08 26.06736 0.7691842 0.4167761 -3.358694 0.06066767 58.817 -0.2381893 0.02725524 5 1714707 0.0,28.48373 -0.7074916585179318,-0.012643326235339598 -0.6197099,0.1487877 0.001123684,-0.03136791
2 1.404 123.8797 2.022245 26.09 25.66156 0.1775122 0.3623381 -175.2856 0.1190017 88.66844 0.02070141 0.02889417 5 1717593 3.900641,0.0 -0.4284442706608581,-1.1917070759128012 -0.02116465,0.07065503 -0.0473077,0.1046125
2 0.758 126.4736 2.022245 26.11 24.9294 0.4146534 0.3473057 -58.73863 0.09182692 -118.0107 -0.02955694 0.04111669 5 1714828 3.910386,0.0 -1.2691648187108568,-1.1805962416226694 0.1534583,-0.09274096 -0.06793195,0.2657197
2 0.743 353.1832 2.022245 26.17 26.12764 3.137758 0.5094075 -138.8808 0.03005675 21.26279 -0.144776 -0.4847822 5 1714732 0.0,336.8649 -0.7905529967395899,-0.042356781574093595 -1.484106,-0.400396 -1.887494,1.05718
4 0.626 223.3572 2.022245 26.36 25.16014 1.699503 0.3160377 -89.72334 0.04000202 -79.7682 0.05674498 0.08593301 5 1713921 16.7745,18.11704,27.69575,0.0 -2.0058122621799814,-1.717652879139489,-0.775153168550397,-1.1998620356740863 0.345558,0.7170633,-0.6218544,0.1214 -0.7247058,-0.273052,-0.1868956,0.959949
2 0.477 350.7519 2.022245 26.68 25.69281 4.772575 0.05742872 86.38279 0.05492511 46.22665 0.6415746 0.3604782 5 1712875 289.6441,0.0 -0.9871938396728743,-1.2670105004455143 -1.507135,2.548242 -0.5870823,1.929143
3 0.905 146.5548 2.022245 26.73 26.00077 0.393008 0.7738983 82.28575 0.03566575 35.27774 -0.1795778 0.04024898 5 1715805 0.4270389,1.023386,0.0 -0.9909064232130975,-0.7292289124176715,-0.9067748242288288 -0.3362833,-0.3480886,-0.2578006 -0.1378717,0.04067231,0.2472202
2 0.235 172.5838 2.022245 26.96 26.19336 1.363517 0.07792202 173.177 0.05136289 -131.8859 -0.04088628 0.1851929 5 1711640 8.867233,0.0 -0.7666393303019756,-1.894425262420897 0.1306903,-0.00267777 -0.4759842,0.8809949
2 0.641 133.6596 2.028296 24.58 25.31435 0.576919 0.3778978 107.4271 0.03824938 -153.9524 -0.09687924 0.1938116 1 1720718 0.0,15.36376 -0.6889008502419349,0.7343458458066516 -0.2016124,0.04125903 0.4551472,-0.06815864
2 0.765 123.3105 2.028296 24.6 24.49704 0.4039261 0.2594155 -28.12377 0.05703269 -99.28484 -0.07481199 -0.04019435 1 1721537 0.0,5.597904 -1.6018498727183967,-0.1029614219068965 -0.2602156,0.09723172 -0.1186946,0.06942171
2 0.85 169.4338 2.028296 24.86 25.41171 0.6988181 0.4338767 110.5411 0.07826471 -140.5918 -0.1587105 0.187057 1 1722079 0.0,33.77978 -0.7881011335374704,0.5517105789980393 -0.3114898,0.09627868 0.4928777,-0.07463587
