trigger,name,burst_id,tjd,time_sec,ra_deg,dec_deg,gal_lon,gal_lat,error_radius,geocenter_angle,overwrite_flag,overwritten_flag,jd,datetime
3070,4B,940710B,9543,32461.489,260.13,-8.62,14.29,15.77,1.69,122.52,N,N,2449543.5,1994-07-10 09:01:01.489
3071,4B,940710,9543,35729.073,96.42,-36.59,244.46,-20.61,1.33,84.89,N,N,2449543.5,1994-07-10 09:55:29.073
3072,4B,940711,9544,65646.513,110.58,-25.25,238.83,-4.95,2.19,134.62,N,N,2449544.5,1994-07-11 18:14:06.513
3073,4B,940712,9545,3339.825,219.2,16.99,15.81,63.64,7.56,158.9,N,N,2449545.5,1994-07-12 00:55:39.825
3074,4B,940713,9546,38981.297,148.93,10.9,225.68,45.69,6.8,142.63,N,N,2449546.5,1994-07-13 10:49:41.297
3075,4B,940714,9547,46461.618,333.58,-42.1,357.45,-54.77,1.59,116.7,N,N,2449547.5,1994-07-14 12:54:21.618
3076,4B,940714B,9547,60482.225,251.35,-32.09,349.88,8.73,1.94,129.88,N,N,2449547.5,1994-07-14 16:48:02.225
3078,4B,940714C,9547,76700.273,135.53,-19.2,246.38,17.68,1.2,124.07,N,N,2449547.5,1994-07-14 21:18:20.273
3080,4B,940715B,9548,58393.778,138.09,8.4,222.09,35.07,8.22,91.14,N,N,2449548.5,1994-07-15 16:13:13.778
3082,4B,940715,9548,82524.85,214.87,-48.67,317.57,11.68,3.82,85.76,N,N,2449548.5,1994-07-15 22:55:24.850
3084,4B,940716,9549,34756.274,238.49,-64.84,320.83,-8.52,1.51,127.09,N,N,2449549.5,1994-07-16 09:39:16.274
3085,4B,940716B,9549,46913.202,127.19,88.1,124.89,27.9,4.3,76.68,N,N,2449549.5,1994-07-16 13:01:53.202
3087,4B,940717,9550,12269.681,109.8,12.93,204.38,11.94,0.71,153.41,N,N,2449550.5,1994-07-17 03:24:29.681
3088,4B,940717C,9550,31661.745,102.21,-59.36,269.2,-23.42,9.02,85.3,N,N,2449550.5,1994-07-17 08:47:41.745
3089,4B,940717B,9550,73377.329,110.13,48.87,168.83,24.68,0.75,122.24,N,N,2449550.5,1994-07-17 20:22:57.329
3091,4B,940720,9553,33204.913,145.94,-62.53,283.08,-7.13,4.46,78.52,N,N,2449553.5,1994-07-20 09:13:24.913
3093,4B,940722,9555,29904.561,280.34,-40.91,354.56,-15.61,1.34,87.11,N,N,2449555.5,1994-07-22 08:18:24.561
3094,4B,940724,9557,83790.002,24.34,4.73,143.85,-56.27,7.39,142.93,N,N,2449557.5,1994-07-24 23:16:30.002
3095,4B,940725,9558,65496.753,55.1,50.7,148.19,-3.7,16.05,156.21,N,N,2449558.5,1994-07-25 18:11:36.753
3096,4B,940726,9559,52788.913,6.56,-49.89,313.24,-66.73,1.26,71.93,N,N,2449559.5,1994-07-26 14:39:48.913
3097,4B,940727,9560,39977.649,154.56,0.28,242.63,44.48,8.56,169.42,N,N,2449560.5,1994-07-27 11:06:17.649
3099,4B,940728C,9561,10532.209,42.57,-49.08,264.76,-58.31,0.76,78.13,N,N,2449561.5,1994-07-28 02:55:32.209
3100,4B,940728,9561,50800.305,291.22,4.45,40.74,-5.37,1.29,161.77,N,N,2449561.5,1994-07-28 14:06:40.305
3101,4B,940728B,9561,86334.129,85.49,-39.87,245.4,-29.75,1.44,101.96,N,N,2449561.5,1994-07-28 23:58:54.129
3102,4B,940730,9563,65843.889,348.14,-62.86,320.49,-50.77,1.66,76.23,N,N,2449563.5,1994-07-30 18:17:23.889
3103,4B,940731,9564,2470.577,121.34,-56.41,270.36,-12.93,5.35,137.9,N,N,2449564.5,1994-07-31 00:41:10.577
3104,4B,940803,9567,4994.545,111.87,-60.89,272.33,-19.3,4.12,89.07,N,N,2449567.5,1994-08-03 01:23:14.545
3105,4B,940803B,9567,14402.226,275.85,-6.93,23.56,3.03,1.18,154.22,N,N,2449567.5,1994-08-03 04:00:02.226
3107,4B,940806D,9570,7785.137,199.06,53.28,114.62,63.45,9.25,94.11,N,N,2449570.5,1994-08-06 02:09:45.137
3108,4B,940806C,9570,16728.753,276.21,-31.33,2.03,-8.57,10.69,100.69,N,N,2449570.5,1994-08-06 04:38:48.753
3109,4B,940806B,9570,34376.881,242.38,13.65,26.94,41.99,1.22,160.58,N,N,2449570.5,1994-08-06 09:32:56.881
3110,4B,940806,9570,71000.242,26.75,-49.85,281.52,-64.91,0.61,122.47,N,N,2449570.5,1994-08-06 19:43:20.242
3112,4B,940807,9571,66665.905,81.67,50.65,159.65,8.55,1.94,83.87,N,N,2449571.5,1994-08-07 18:31:05.905
3113,4B,940808,9572,53362.546,289.83,45.44,76.94,14.42,2.92,151.12,N,N,2449572.5,1994-08-08 14:49:22.546
3114,4B,940809,9573,26960.818,155.88,-0.05,244.19,45.28,10.81,120.0,N,N,2449573.5,1994-08-09 07:29:20.818
3115,4B,940810,9574,8562.289,212.01,-17.47,327.71,41.69,0.53,117.8,N,N,2449574.5,1994-08-10 02:22:42.289
3118,4B,940811,9575,34139.698,75.8,78.23,134.18,21.33,23.09,100.28,N,N,2449575.5,1994-08-11 09:28:59.698
3119,4B,940812B,9576,1662.642,340.49,-46.12,347.67,-58.18,2.23,79.41,N,N,2449576.5,1994-08-12 00:27:42.642
3120,4B,940812,9576,43530.673,89.18,45.59,166.64,10.28,2.63,78.35,N,N,2449576.5,1994-08-12 12:05:30.673
3121,4B,940812C,9576,54622.385,231.22,-24.96,341.73,26.12,14.02,102.49,N,N,2449576.5,1994-08-12 15:10:22.385
3125,4B,940814,9578,72617.394,135.46,57.95,158.56,39.86,1.28,80.53,N,N,2449578.5,1994-08-14 20:10:17.394
3127,4B,940816,9580,38686.386,198.3,-29.61,308.57,33.02,3.98,116.87,N,N,2449580.5,1994-08-16 10:44:46.386
3128,4B,940817,9581,31215.793,280.84,3.47,35.1,3.37,0.4,154.02,N,N,2449581.5,1994-08-17 08:40:15.793
3129,4B,940819,9583,85474.226,160.5,-5.51,254.28,44.79,4.93,123.15,N,N,2449583.5,1994-08-19 23:44:34.226
3130,4B,940821B,9585,15858.353,334.24,-45.2,352.06,-54.44,3.67,77.5,N,N,2449585.5,1994-08-21 04:24:18.353
3131,4B,940821,9585,78687.922,294.69,43.48,76.7,10.45,1.77,122.39,N,N,2449585.5,1994-08-21 21:51:27.922
3132,4B,940822,9586,33965.489,134.4,-8.4,236.39,23.2,2.71,171.03,N,N,2449586.5,1994-08-22 09:26:05.489
3134,4B,940823B,9587,11816.37,41.66,9.15,164.52,-44.22,2.54,76.92,N,N,2449587.5,1994-08-23 03:16:56.370
3135,4B,940823,9587,37917.618,101.08,12.23,201.23,3.99,4.26,114.07,N,N,2449587.5,1994-08-23 10:31:57.618
3136,4B,940823C,9587,59028.145,59.59,36.58,159.74,-12.6,11.69,119.15,N,N,2449587.5,1994-08-23 16:23:48.145
3137,4B,940825,9589,4248.305,96.61,-29.26,237.24,-17.9,12.59,145.4,N,N,2449589.5,1994-08-25 01:10:48.305
3138,4B,940826,9590,75320.242,93.59,-34.63,241.67,-22.15,0.45,100.11,N,N,2449590.5,1994-08-26 20:55:20.242
3139,4B,940827B,9591,19087.025,281.06,-4.52,28.09,-0.46,4.81,168.72,N,N,2449591.5,1994-08-27 05:18:07.025
3140,4B,940827,9591,82093.489,133.82,-16.97,243.48,17.75,2.72,82.43,N,N,2449591.5,1994-08-27 22:48:13.489
3141,4B,940828,9592,24439.474,338.68,51.74,102.47,-5.62,4.4,79.73,N,N,2449592.5,1994-08-28 06:47:19.474
3142,4B,940829,9593,34037.169,129.39,-15.48,239.64,15.16,2.51,145.79,N,N,2449593.5,1994-08-29 09:27:17.169
3143,4B,940830,9594,32396.722,193.66,25.66,329.18,88.37,1.58,156.32,N,N,2449594.5,1994-08-30 08:59:56.722
3144,4B,940830B,9594,41839.282,1.76,-6.29,94.08,-66.64,11.11,125.94,N,N,2449594.5,1994-08-30 11:37:19.282
3145,4B,940830C,9594,47034.033,337.41,22.38,84.76,-29.79,0.74,111.26,N,N,2449594.5,1994-08-30 13:03:54.033
3146,4B,940831,9595,47115.953,270.22,8.32,34.72,14.99,5.1,101.24,N,N,2449595.5,1994-08-31 13:05:15.953
3149,4B,940901,9596,76952.242,54.83,-48.32,257.58,-51.31,8.53,106.88,N,N,2449596.5,1994-09-01 21:22:32.242
3151,4B,940902C,9597,47298.225,45.65,-11.39,192.29,-55.44,4.33,77.81,N,N,2449597.5,1994-09-02 13:08:18.225
3152,4B,940902,9597,52192.242,56.32,-7.43,195.58,-44.39,4.74,134.73,N,N,2449597.5,1994-09-02 14:29:52.242
3153,4B,940902B,9597,61205.681,215.42,-65.97,311.95,-4.69,6.48,111.61,N,N,2449597.5,1994-09-02 17:00:05.681
3155,4B,940904,9599,14391.986,243.38,44.09,69.48,46.36,4.58,96.55,N,N,2449599.5,1994-09-04 03:59:51.986
3156,4B,940905,9600,80147.121,281.29,-0.46,31.81,1.19,3.92,97.51,N,N,2449600.5,1994-09-05 22:15:47.121
3159,4B,940907,9602,30336.177,94.87,73.47,140.85,23.7,3.75,102.19,N,N,2449602.5,1994-09-07 08:25:36.177
3160,4B,940909,9604,18139.57,55.67,4.17,182.49,-38.17,6.52,162.98,N,N,2449604.5,1994-09-09 05:02:19.570
3163,4B,940910,9605,70284.466,332.01,-34.11,11.42,-54.4,0.94,160.86,N,N,2449605.5,1994-09-10 19:31:24.466
3164,4B,940910B,9605,78317.489,224.28,8.62,6.94,55.01,6.66,82.18,N,N,2449605.5,1994-09-10 21:45:17.489
3166,4B,940911,9606,59260.337,35.53,-63.03,286.75,-51.16,4.87,70.44,N,N,2449606.5,1994-09-11 16:27:40.337
3167,4B,940913,9608,53000.881,166.59,33.49,190.8,66.52,9.06,66.75,N,N,2449608.5,1994-09-13 14:43:20.881
3168,4B,940915,9610,24739.505,219.42,47.7,84.83,60.81,4.53,80.39,N,N,2449610.5,1994-09-15 06:52:19.505
3169,4B,940916,9611,63649.202,113.74,26.82,192.6,20.83,2.84,162.51,N,N,2449611.5,1994-09-16 17:40:49.202
3171,4B,940917,9612,62163.633,91.39,1.65,206.16,-9.42,3.45,122.72,N,N,2449612.5,1994-09-17 17:16:03.633
3173,4B,940918,9613,53474.801,65.53,3.22,190.61,-30.88,2.3,138.45,N,N,2449613.5,1994-09-18 14:51:14.801
3174,4B,940919,9614,2542.257,206.54,41.43,88.31,71.82,3.27,108.67,N,N,2449614.5,1994-09-19 00:42:22.257
3177,4B,940921B,9616,11328.37,112.05,24.57,194.24,18.6,1.34,95.5,N,N,2449616.5,1994-09-21 03:08:48.370
3178,4B,940921,9616,18493.106,204.9,-17.77,318.86,43.61,5.29,93.6,N,N,2449616.5,1994-09-21 05:08:13.106
3193,4B,940925,9620,58321.586,107.07,-20.39,233.0,-5.6,2.97,114.54,N,N,2449620.5,1994-09-25 16:12:01.586
3200,4B,940928,9623,31079.601,153.87,19.13,217.08,53.42,1.78,122.05,N,N,2449623.5,1994-09-28 08:37:59.601
3212,4B,941003B,9628,19037.874,186.9,35.04,154.28,80.59,1.29,137.68,Y,N,2449628.5,1994-10-03 05:17:17.874
3215,4B,941003,9628,61292.658,105.6,16.6,199.23,9.85,3.95,95.9,N,N,2449628.5,1994-10-03 17:01:32.658
3217,4B,941005,9630,14678.706,251.49,7.01,24.41,31.03,2.57,138.74,N,N,2449630.5,1994-10-05 04:04:38.706
3218,4B,941005B,9630,40132.337,329.9,44.95,93.79,-7.98,13.53,86.45,N,N,2449630.5,1994-10-05 11:08:52.337
3220,4B,941006,9631,47094.449,208.54,-36.37,316.81,24.81,1.68,79.63,N,N,2449631.5,1994-10-06 13:04:54.449
3227,4B,941008,9633,48772.785,305.62,-52.18,346.48,-34.84,0.87,118.3,N,N,2449633.5,1994-10-08 13:32:52.785
3229,4B,941009,9634,12959.409,352.23,-57.25,323.14,-56.52,4.99,129.82,N,N,2449634.5,1994-10-09 03:35:59.409
3237,4B,941011,9636,60011.185,123.55,32.43,189.55,30.66,1.22,115.39,N,N,2449636.5,1994-10-11 16:40:11.185
3238,4B,941012,9637,10833.073,47.31,48.51,145.19,-8.32,3.17,91.59,N,N,2449637.5,1994-10-12 03:00:33.073
3240,4B,941013,9638,83191.922,152.37,-24.32,262.02,25.4,1.31,119.88,N,N,2449638.5,1994-10-13 23:06:31.922
3241,4B,941014,9639,33608.113,31.66,7.43,153.4,-50.94,1.14,80.68,N,N,2449639.5,1994-10-14 09:20:08.113
3242,4B,941014B,9639,83716.785,164.78,19.74,222.93,63.27,1.31,77.72,N,N,2449639.5,1994-10-14 23:15:16.785
3243,4B,941016,9641,29994.929,27.8,-31.03,233.13,-76.39,2.06,157.43,N,N,2449641.5,1994-10-16 08:19:54.929
3245,4B,941017,9642,37173.938,301.55,9.81,50.5,-11.73,0.19,141.39,N,N,2449642.5,1994-10-17 10:19:33.938
3246,4B,941017B,9642,59056.818,207.37,-0.13,332.4,59.38,1.59,148.63,N,N,2449642.5,1994-10-17 16:24:16.818
3247,4B,941018,9643,21730.994,55.74,-16.28,206.71,-48.93,0.86,87.14,N,N,2449643.5,1994-10-18 06:02:10.994
3248,4B,941018B,9643,31003.057,329.02,-1.73,56.49,-40.95,7.76,127.09,N,N,2449643.5,1994-10-18 08:36:43.057
3249,4B,941018C,9643,42757.297,54.6,-3.83,190.08,-43.87,8.0,164.47,N,N,2449643.5,1994-10-18 11:52:37.297
3250,4B,941018D,9643,47291.057,6.09,-48.15,315.23,-68.32,11.26,150.14,N,N,2449643.5,1994-10-18 13:08:11.057
3251,4B,941020B,9645,66000.561,158.99,-2.72,250.0,45.77,2.33,79.91,N,N,2449645.5,1994-10-20 18:20:00.561
3253,4B,941020,9645,72327.793,49.99,-24.74,217.34,-56.64,1.03,123.17,Y,N,2449645.5,1994-10-20 20:05:27.793
3255,4B,941023,9648,16472.242,212.28,-82.35,305.63,-19.89,0.42,83.09,N,N,2449648.5,1994-10-23 04:34:32.242
3256,4B,941023B,9648,44125.361,354.02,56.52,112.63,-4.84,1.01,80.39,N,N,2449648.5,1994-10-23 12:15:25.361
3257,4B,941026,9651,10355.633,205.96,-6.53,325.48,54.03,0.47,113.06,N,N,2449651.5,1994-10-26 02:52:35.633
3259,4B,941026B,9651,79850.162,109.06,33.56,184.37,19.4,0.85,131.67,N,N,2449651.5,1994-10-26 22:10:50.162
3266,4B,941031B,9656,2822.322,66.19,81.15,130.56,21.64,5.76,77.81,N,N,2449656.5,1994-10-31 00:47:02.322
3267,4B,941031C,9656,16948.914,39.66,-57.29,278.21,-54.38,3.49,111.67,N,N,2449656.5,1994-10-31 04:42:28.914
3269,4B,941031,9656,40918.641,217.27,-24.16,329.83,33.56,1.13,86.38,N,N,2449656.5,1994-10-31 11:21:58.641
3273,4B,941101,9657,74127.538,236.64,59.28,92.3,46.07,3.09,90.71,N,N,2449657.5,1994-11-01 20:35:27.538
3276,4B,941109,9665,36.785,36.62,66.59,132.18,5.44,4.31,106.73,N,N,2449665.5,1994-11-09 00:00:36.785
3278,4B,941110B,9666,17064.626,123.79,-38.14,255.63,-1.81,11.0,149.07,N,N,2449666.5,1994-11-10 04:44:24.626
3279,4B,941110,9666,53270.961,303.08,13.51,54.53,-11.1,3.6,171.3,N,N,2449666.5,1994-11-10 14:47:50.961
3280,4B,941111,9667,8400.562,97.54,32.65,181.34,10.17,9.55,155.72,N,N,2449667.5,1994-11-11 02:20:00.562
3282,4B,941113,9669,11602.994,197.82,86.19,122.55,30.92,4.19,78.66,N,N,2449669.5,1994-11-13 03:13:22.994
3283,4B,941114,9670,7358.385,98.04,35.41,178.97,11.73,2.65,121.04,N,N,2449670.5,1994-11-14 02:02:38.385
3284,4B,941115,9671,22970.289,159.96,-27.89,270.47,26.56,7.16,134.17,N,N,2449671.5,1994-11-15 06:22:50.289
3286,4B,941116,9672,69630.129,125.94,-59.46,274.33,-12.44,14.4,141.11,N,N,2449672.5,1994-11-16 19:20:30.129
3287,4B,941119,9675,70250.162,182.5,21.98,239.37,79.27,0.42,105.67,N,N,2449675.5,1994-11-19 19:30:50.162
3289,4B,941121B,9677,33943.217,5.08,-46.6,318.39,-69.58,4.85,124.1,N,N,2449677.5,1994-11-21 09:25:43.217
3290,4B,941121,9677,62697.97,35.45,-66.37,289.54,-48.34,1.98,125.43,N,N,2449677.5,1994-11-21 17:24:57.970
3291,4B,941122B,9678,47616.434,253.78,-6.14,12.97,22.42,6.43,76.88,N,N,2449678.5,1994-11-22 13:13:36.434
3292,4B,941122,9678,73975.474,158.58,32.33,194.6,59.91,3.99,103.46,N,N,2449678.5,1994-11-22 20:32:55.474
3293,4B,941123B,9679,67477.489,74.55,22.05,179.71,-12.71,12.18,98.68,N,N,2449679.5,1994-11-23 18:44:37.489
3294,4B,941123,9679,71433.201,197.9,-6.2,312.0,56.31,2.56,138.37,N,N,2449679.5,1994-11-23 19:50:33.201
3295,4B,941125,9681,79470.577,240.92,-18.48,353.94,24.81,0.7,72.14,N,N,2449681.5,1994-11-25 22:04:30.577
3296,4B,941126D,9682,1245.362,13.81,-63.05,302.2,-54.07,4.61,87.09,N,N,2449682.5,1994-11-26 00:20:45.362
3297,4B,941126C,9682,14113.393,306.49,21.65,63.26,-9.4,7.47,131.19,N,N,2449682.5,1994-11-26 03:55:13.393
3298,4B,941126,9682,44521.137,264.74,-61.3,331.2,-15.49,0.23,86.97,N,N,2449682.5,1994-11-26 12:22:01.137
3299,4B,941126E,9682,60861.617,82.15,-32.98,236.93,-30.82,1.98,117.5,N,N,2449682.5,1994-11-26 16:54:21.617
3301,4B,941126B,9682,71798.193,114.17,-32.58,246.8,-5.65,1.73,73.99,Y,N,2449682.5,1994-11-26 19:56:38.193
3303,4B,941127,9683,52217.778,69.17,44.97,159.01,-1.55,1.29,97.48,N,N,2449683.5,1994-11-27 14:30:17.778
3305,4B,941128B,9684,56217.01,32.72,-72.83,295.05,-43.06,2.88,125.81,N,N,2449684.5,1994-11-28 15:36:57.010
3306,4B,941128,9684,67286.706,19.57,-33.95,264.31,-81.06,1.06,162.94,N,N,2449684.5,1994-11-28 18:41:26.706
3307,4B,941202,9688,12736.689,282.98,24.37,54.93,10.75,5.89,84.02,N,N,2449688.5,1994-12-02 03:32:16.689
3308,4B,941203,9689,62186.673,3.05,-53.85,315.42,-62.31,17.14,90.27,N,N,2449689.5,1994-12-03 17:16:26.673
3311,4B,941205,9691,29736.626,126.25,3.54,220.74,22.39,7.06,176.27,N,N,2449691.5,1994-12-05 08:15:36.626
3319,4B,941214,9700,50920.881,220.0,-54.77,318.25,4.84,1.17,82.15,N,N,2449700.5,1994-12-14 14:08:40.881
3320,4B,941215,9701,1570.481,134.58,23.4,203.24,37.63,0.93,89.13,N,N,2449701.5,1994-12-15 00:26:10.481
3321,4B,941215B,9701,29330.61,157.75,-18.08,262.02,33.41,6.69,117.7,N,N,2449701.5,1994-12-15 08:08:50.610
3322,4B,941217,9703,14491.313,130.17,-80.37,293.68,-22.41,6.87,107.06,N,N,2449703.5,1994-12-17 04:01:31.313
3323,4B,941218,9704,42026.993,185.7,48.3,135.78,68.11,5.36,69.65,N,N,2449704.5,1994-12-18 11:40:26.993
3324,4B,941222,9708,27146.929,28.23,-39.16,260.02,-72.43,3.16,102.49,N,N,2449708.5,1994-12-22 07:32:26.929
3325,4B,941224,9710,13333.169,224.92,46.62,79.23,58.16,7.16,112.99,N,N,2449710.5,1994-12-24 03:42:13.169
3328,4B,941226,9712,85949.105,138.24,3.91,226.92,33.04,2.46,161.64,N,N,2449712.5,1994-12-26 23:52:29.105
3330,4B,941228,9714,27581.233,353.78,-49.23,331.47,-63.46,1.64,124.67,N,N,2449714.5,1994-12-28 07:39:41.233
3333,4B,941229B,9715,51541.553,72.94,-64.96,275.61,-36.94,7.63,98.95,N,N,2449715.5,1994-12-29 14:19:01.553
3334,4B,941229,9715,82258.61,255.18,39.99,64.06,37.57,1.16,83.15,N,N,2449715.5,1994-12-29 22:50:58.610
3335,4B,941230B,9716,67184.561,210.67,-2.78,335.58,55.51,5.77,99.55,N,N,2449716.5,1994-12-30 18:39:44.561
3336,4B,941230,9716,75194.033,172.72,-36.11,285.21,23.97,1.4,83.19,N,N,2449716.5,1994-12-30 20:53:14.033
3337,4B,941230C,9716,85428.914,173.25,39.76,170.12,69.41,4.33,72.1,N,N,2449716.5,1994-12-30 23:43:48.914
3338,4B,950101,9718,5581.041,185.69,27.74,205.8,83.61,5.51,104.83,N,N,2449718.5,1995-01-01 01:33:01.041
3339,4B,950102B,9719,9926.577,39.07,-34.94,238.64,-66.31,7.63,85.26,N,N,2449719.5,1995-01-02 02:45:26.577
3340,4B,950102,9719,27387.633,98.16,-3.16,213.61,-5.62,4.46,75.37,N,N,2449719.5,1995-01-02 07:36:27.633
3342,4B,950103,9720,58219.377,282.31,14.1,45.29,6.85,10.08,134.07,N,N,2449720.5,1995-01-03 16:10:19.377
3345,4B,950104,9721,26319.025,303.26,-15.63,27.44,-24.94,0.47,120.5,N,N,2449721.5,1995-01-04 07:18:39.025
3347,4B,950105,9722,19733.169,23.31,-62.86,294.92,-53.61,2.05,81.56,N,N,2449722.5,1995-01-05 05:28:53.169
3349,4B,950108,9725,7460.658,17.71,-12.94,141.63,-75.1,3.58,141.04,N,N,2449725.5,1995-01-08 02:04:20.658
3350,4B,950110,9727,67689.649,238.66,-34.73,340.42,14.49,2.78,144.67,N,N,2449727.5,1995-01-10 18:48:09.649
3351,4B,950111,9728,17263.282,336.24,-64.78,324.31,-45.8,1.26,96.08,N,N,2449728.5,1995-01-11 04:47:43.282
3352,4B,950111B,9728,44310.194,19.57,-10.22,144.72,-71.95,0.32,112.45,N,N,2449728.5,1995-01-11 12:18:30.194
3356,4B,950114,9731,3642.289,313.91,-24.15,22.1,-37.26,0.96,128.28,N,N,2449731.5,1995-01-14 01:00:42.289
3357,4B,950114B,9731,82138.801,284.59,25.88,56.96,10.07,9.16,126.22,N,N,2449731.5,1995-01-14 22:48:58.801
3358,4B,950115,9732,24791.474,38.94,14.62,157.34,-41.17,1.1,151.8,N,N,2449732.5,1995-01-15 06:53:11.474
3359,4B,950115B,9732,85177.969,317.44,19.46,67.78,-18.93,4.62,164.66,N,N,2449732.5,1995-01-15 23:39:37.969
3360,4B,950117,9734,5761.713,285.21,29.08,60.14,10.94,1.23,110.09,N,N,2449734.5,1995-01-17 01:36:01.713
3361,4B,950117B,9734,55807.409,294.07,-48.6,349.74,-27.16,6.97,77.94,N,N,2449734.5,1995-01-17 15:30:07.409
3364,4B,950118,9735,44589.745,102.97,58.3,157.71,22.88,1.32,81.1,N,N,2449735.5,1995-01-18 12:23:09.745
3366,4B,950118B,9735,62105.265,38.2,-55.51,277.08,-56.23,3.01,140.73,N,Y,2449735.5,1995-01-18 17:15:05.265
3369,4B,950119,9736,80327.345,340.31,-0.7,67.7,-49.09,2.35,117.49,N,N,2449736.5,1995-01-19 22:18:47.345
3370,4B,950120,9737,38990.514,197.38,36.46,101.72,79.92,2.75,92.13,N,N,2449737.5,1995-01-20 10:49:50.514
3374,4B,950123,9740,27724.146,235.41,-76.8,312.23,-17.11,11.32,104.91,N,N,2449740.5,1995-01-23 07:42:04.146
3378,4B,950129,9746,65758.897,254.62,5.34,24.38,27.5,8.1,102.72,N,N,2449746.5,1995-01-29 18:15:58.897
3379,4B,950129B,9746,79470.897,346.65,-50.9,335.7,-59.03,4.24,152.85,N,N,2449746.5,1995-01-29 22:04:30.897
3384,4B,950130,9747,76360.177,56.64,-32.75,232.3,-51.92,7.71,69.1,N,N,2449747.5,1995-01-30 21:12:40.177
3385,4B,950131,9748,41735.858,17.89,19.54,129.42,-43.08,1.61,134.7,N,N,2449748.5,1995-01-31 11:35:35.858
3403,4B,950206B,9754,38628.017,69.59,-14.45,211.5,-35.91,3.94,147.6,N,N,2449754.5,1995-02-06 10:43:48.017
3405,4B,950206,9754,71141.809,241.65,-49.69,332.07,1.81,2.3,110.71,N,N,2449754.5,1995-02-06 19:45:41.809
3406,4B,950207B,9755,2781.106,169.33,84.3,125.62,32.32,3.11,90.42,N,N,2449755.5,1995-02-07 00:46:21.106
3407,4B,950207,9755,26625.969,37.48,26.14,149.01,-31.7,2.65,88.48,N,N,2449755.5,1995-02-07 07:23:45.969
3408,4B,950208,9756,7824.049,336.96,54.19,102.84,-2.98,0.33,74.75,N,N,2449756.5,1995-02-08 02:10:24.049
3410,4B,950210,9758,8421.553,154.55,-27.48,265.87,24.16,1.15,134.01,N,N,2449758.5,1995-02-10 02:20:21.553
3412,4B,950211,9759,8697.777,9.51,52.65,120.87,-10.16,1.08,104.1,N,N,2449759.5,1995-02-11 02:24:57.777
3415,4B,950211B,9759,72468.85,64.35,-55.02,264.56,-43.73,1.16,86.59,N,N,2449759.5,1995-02-11 20:07:48.850
3416,4B,950211C,9759,84385.458,256.82,47.28,73.29,36.88,3.64,95.92,N,N,2449759.5,1995-02-11 23:26:25.458
3431,4B,950216,9764,76747.185,123.8,49.59,169.56,33.6,8.17,145.04,N,N,2449764.5,1995-02-16 21:19:07.185
3436,4B,950221,9769,74705.585,294.31,-32.15,7.37,-23.09,0.6,82.04,N,N,2449769.5,1995-02-21 20:45:05.585
3437,4B,950221B,9769,85400.497,204.22,86.8,122.2,30.26,12.7,108.6,N,N,2449769.5,1995-02-21 23:43:20.497
3439,4B,950223,9771,8588.721,325.56,-21.99,29.03,-46.92,1.52,93.07,N,N,2449771.5,1995-02-23 02:23:08.721
3440,4B,950225,9773,54580.913,67.13,43.9,158.8,-3.34,2.64,147.81,N,N,2449773.5,1995-02-25 15:09:40.913
3441,4B,950225B,9773,61777.97,75.97,-70.44,281.73,-34.36,8.42,115.2,N,N,2449773.5,1995-02-25 17:09:37.970
3442,4B,950226,9774,53336.497,158.99,-13.9,259.99,37.43,0.6,160.52,N,N,2449774.5,1995-02-26 14:48:56.497
3443,4B,950227,9775,50652.85,93.18,51.91,162.05,15.46,3.81,101.95,N,N,2449775.5,1995-02-27 14:04:12.850
3448,4B,950301,9777,75761.329,307.96,12.92,56.64,-15.43,0.83,138.22,N,N,2449777.5,1995-03-01 21:02:41.329
3449,4B,950302,9778,85974.322,206.65,60.22,110.84,55.6,2.8,90.76,N,N,2449778.5,1995-03-02 23:52:54.322
3450,4B,950303,9779,23238.833,113.58,-63.96,275.66,-19.69,3.66,115.66,N,N,2449779.5,1995-03-03 06:27:18.833
3453,4B,950304,9780,37657.778,242.07,-69.1,319.0,-12.63,2.91,82.88,N,N,2449780.5,1995-03-04 10:27:37.778
3458,4B,950305,9781,54304.945,197.2,-11.12,309.79,51.52,0.29,153.48,Y,N,2449781.5,1995-03-05 15:05:04.945
3464,4B,950310,9786,78395.057,344.19,33.64,97.13,-23.42,1.61,116.36,N,N,2449786.5,1995-03-10 21:46:35.057
3465,4B,950311,9787,40330.93,349.31,22.69,96.11,-35.23,10.54,100.39,N,N,2449787.5,1995-03-11 11:12:10.930
3466,4B,950312,9788,67581.105,338.33,22.17,85.42,-30.46,3.99,137.1,N,N,2449788.5,1995-03-12 18:46:21.105
3467,4B,950313,9789,27453.873,95.98,-3.04,212.51,-7.51,1.69,156.23,N,N,2449789.5,1995-03-13 07:37:33.873
3471,4B,950317C,9793,18958.001,85.0,-12.96,216.83,-21.61,3.2,80.08,N,N,2449793.5,1995-03-17 05:15:58.001
3472,4B,950317,9793,71035.569,47.29,27.53,156.87,-26.11,1.22,75.22,N,Y,2449793.5,1995-03-17 19:43:55.569
3473,4B,950317B,9793,72116.977,74.67,9.53,190.45,-19.83,2.87,100.49,Y,N,2449793.5,1995-03-17 20:01:56.977
3476,4B,950320,9796,264.754,274.74,-2.22,27.23,6.19,8.89,74.6,N,N,2449796.5,1995-03-20 00:04:24.754
