name,RA_deg,Dec_deg,redshift,datetime,maxabsmag,distance_mpc,type
SN1999cw,5.006083333333333,-6.334333333333333,0.01237,1999/06/28,-17.1,41.0,Ia
SN1999cx,181.954875,-20.00633333333333,,1999/05/14,,,
SN1999cy,169.70641666666666,0.6193055555555556,0.025,1999/05/13,-17.3,113.0,
SN1999cz,199.9522083333333,-27.40125,0.0072,1999/06/21,-16.5,32.0,Ic
SN1999D,172.11825,58.56083333333333,0.0104,1999/01/16,-15.3,46.39,II
SN1999da,263.84566666666666,60.81369444444445,0.01269,1999/07/05,-16.9,54.0,Ia
SN1999df,227.2355,52.44808333333333,0.038,1999/07/20,-18.7,173.0,II
SN1999dg,227.868375,13.484916666666663,0.022059,1999/07/23,-18.874,99.2662,Ia
SN1999dh,32.77529166666666,3.851916666666667,0.011,1999/07/23,-15.8,49.1,II
SN1999di,29.97858333333333,23.63963888888889,0.016,1999/08/08,-16.3,71.7,Ib
SN1999dj,27.045625,35.39644444444444,0.015,1999/08/08,-16.3,67.1,II
SN1999dk,22.862166666666663,14.284916666666666,0.01496,1999/08/12,-18.7,56.0,Ia
SN1999dl,346.04870833333325,27.11852777777778,,1999/08/11,,,
SN1999dm,230.62041666666664,27.71611111111111,0.073,1999/06/18,-16.1,341.0,
SN1999dn,354.06125,2.1524444444444444,0.009366,1999/08/19,-16.5,36.0,Ib
SN1999do,343.3744583333333,31.64525,0.02193,1999/08/20,-18.671,98.676,Ia
SN1999dp,67.31941666666665,69.5335,0.016,1999/09/02,-16.1,71.7,II
SN1999dq,38.49866666666666,20.975111111111108,0.01433,1999/09/02,-18.5,47.0,Ia-91T
SN1999dr,345.0731666666666,-0.0868055555555555,0.182,1999/09/02,-17.7,910.8,Ia
SN1999ds,358.46512499999994,0.1563611111111111,0.35,1999/09/07,-19.0,1910.0,II
SN1999dt,11.426208333333332,0.0561666666666666,0.439,1999/09/04,-18.49,2499.0,Ia
SN1999du,16.774749999999997,-0.1316111111111111,0.263,1999/09/08,-17.9,1377.0,Ia
SN1999dv,17.245666666666665,0.0068888888888888,0.187,1999/09/09,-18.06,938.5,Ia
SN1999dw,20.719999999999995,-0.2724444444444444,0.447,1999/09/07,-17.94,2553.0,Ia
SN1999dx,23.4975,0.0709166666666666,0.27,1999/09/08,-18.6,1420.0,Ia
SN1999dy,23.956375,0.1439722222222222,0.206,1999/09/08,-18.4,1045.0,Ia
SN1999dz,24.2635,0.03275,0.488,1999/09/08,-18.86,2835.0,Ia
SN1999E,199.3182083333333,-18.553722222222223,0.0258,1999/01/15,-17.61,116.4,IIn
SN1999ea,26.85870833333333,-0.0353333333333333,0.399,1999/09/09,-18.44,2232.0,Ia
SN1999eb,25.939375,4.223861111111111,0.018,1999/10/02,-17.8,64.0,II
SN1999ec,94.06733333333332,-21.36938888888889,0.0092,1999/10/02,-13.2,16.0,Ia/c
SN1999ed,102.50395833333332,25.631805555555555,0.016,1999/10/05,-16.1,71.7,II
SN1999ee,334.03916666666663,-36.842083333333335,0.01141,1999/10/07,-18.1,41.0,Ia
SN1999ef,14.6925,12.745833333333332,0.03914,1999/10/09,-18.33,162.0,Ia
SN1999eg,43.28495833333333,25.49005555555556,0.02236,1999/10/04,-16.2,84.0,II P
SN1999eh,137.38612499999996,33.12136111111111,0.00645,1999/10/12,-13.8,26.0,Ib
SN1999ei,23.467916666666664,-28.699166666666667,0.031,1999/10/08,-18.7,140.0,Ia
SN1999ej,20.739083333333333,33.46611111111111,0.01372,1999/10/18,-18.0,54.0,Ia
SN1999ek,84.13166666666665,16.638277777777777,0.01752,1999/10/20,-16.0,70.0,Ia
SN1999el,309.325125,66.10330555555555,0.0047,1999/10/20,-16.3,24.0,IIn
SN1999em,70.36266666666667,-2.862555555555556,0.002392,1999/10/29,-15.8,7.7,II P
SN1999en,18.87375,-4.513388888888889,0.16,1999/10/03,-20.5,790.0,Ia
SN1999eo,40.05499999999999,4.914805555555556,0.08,1999/10/02,-18.0,380.0,Ia
SN1999ep,70.26983333333332,-3.011,0.06,1999/09/28,-18.0,280.0,Ia
SN1999eq,19.844666666666665,-3.605555555555556,0.05,1999/10/03,-18.0,230.0,II
SN1999er,41.77866666666666,-2.962194444444445,0.025,1999/10/01,-14.9,113.0,II
SN1999es,38.180833333333325,22.452222222222225,0.07,1999/11/02,-19.0,330.0,Ia
SN1999et,70.93137499999999,-5.322166666666666,0.016,1999/11/04,-17.2,71.7,II
SN1999eu,41.58662499999999,-30.31836111111112,0.0042,1999/11/05,-13.1,25.0,II
SN1999ev,184.951375,29.62283333333333,0.0031,1999/11/07,-15.2,21.0,II
SN1999ew,171.57358333333332,46.975750000000005,0.025,1999/11/13,-18.1,113.0,II
SN1999ex,334.0302916666666,-36.84825,0.0114,1999/11/09,-15.7,41.0,Ib
SN1999ey,14.51425,-27.67533333333333,0.093,1999/11/10,-17.9,440.0,II
SN1999ez,339.1625,-0.2525277777777778,0.15,1999/10/04,-15.9,736.0,
SN1999F,171.8127083333333,-6.175944444444445,0.18,1999/01/12,-20.0,900.0,Ia
SN1999fa,339.3735,-0.1933611111111111,0.82,1999/10/04,-19.8,5320.0,Ia
SN1999fb,339.3911666666666,-0.3416666666666667,0.94,1999/10/04,-19.4,6290.0,
SN1999fc,45.626708333333326,0.1705555555555555,0.65,1999/10/04,-18.2,4010.0,Ia
SN1999fd,45.822875,0.0518333333333333,0.88,1999/10/04,-18.5,5800.0,Ia
SN1999fe,45.75583333333332,0.2140277777777778,,1999/10/04,,,II
SN1999ff,38.476625,0.5487777777777778,0.455,1999/11/02,-18.98,2608.0,Ia
SN1999fg,36.9245,0.6536944444444445,0.42,1999/11/03,-19.0,2370.0,
SN1999fh,36.99304166666666,0.6602222222222223,0.369,1999/11/03,-19.14,2037.0,Ia
SN1999fi,37.048625,0.7275833333333334,0.78,1999/11/03,-19.4,5000.0,Ia
SN1999fj,37.09883333333333,0.6526666666666667,0.815,1999/11/03,-20.11,5281.0,Ia
SN1999fk,37.2245,1.273388888888889,1.056,1999/11/03,-20.006,7263.8,Ia
SN1999fl,37.52304166666666,0.7479444444444444,0.3,1999/11/03,-16.0,1600.0,II
SN1999fm,37.64841666666666,1.1620277777777777,0.949,1999/11/03,-20.42,6368.0,Ia
SN1999fn,63.516166666666656,4.298611111111111,0.477,1999/11/03,-18.7,2759.0,Ia
SN1999fo,63.69062499999999,6.64286111111111,1.07,1999/11/03,-20.34,7383.0,Ia
SN1999fp,63.760791666666655,4.362888888888889,0.34,1999/11/03,-17.2,1850.0,II
SN1999fq,351.44375,0.297,,1999/11/03,,,
SN1999fr,351.8182499999999,0.063,,1999/11/03,,,II
SN1999fs,351.82154166666663,0.1306388888888889,,1999/11/03,,,
SN1999ft,352.06208333333325,0.0851666666666666,0.69,1999/11/03,-18.5,4310.0,Ia
SN1999fu,352.450875,0.1408333333333333,1.03,1999/11/03,-19.34,7044.0,Ia
SN1999fv,352.6491666666666,0.2777777777777778,1.19,1999/11/03,-20.13,8417.0,Ia
SN1999fw,352.9709583333333,0.1589722222222222,0.278,1999/11/03,-19.73,1467.0,Ia
SN1999fx,353.4074583333333,0.2010555555555555,0.49,1999/11/03,-19.2,2850.0,Ia
SN1999fy,353.44541666666663,0.2044444444444444,0.28,1999/11/03,-18.2,1480.0,II
SN1999fz,195.56808333333333,78.5415,0.02214,1999/11/18,-17.092,99.637,Ia
SN1999G,168.91304166666666,-5.490222222222222,0.17,1999/01/12,-18.2,845.0,Ia
SN1999ga,114.06958333333333,-69.55605555555556,0.00489,1999/11/19,-15.8,19.0,II L
SN1999gb,122.55708333333332,33.95827777777778,0.0175,1999/11/22,-18.675,78.529,II
SN1999gc,16.295291666666664,-20.296694444444444,0.054,1999/11/10,-19.5,249.0,Ia
SN1999gd,129.60254166666664,25.759194444444443,0.01851,1999/11/24,-17.3,76.0,Ia
SN1999ge,14.182333333333332,-9.911944444444444,0.019,1999/11/27,-17.0,32.0,II
SN1999gf,153.40416666666667,-0.936,0.044341,1999/11/27,-18.3355,202.814,Ia
SN1999gg,51.99516666666666,39.905277777777776,0.014,1999/11/06,-15.4,67.1,II
SN1999gh,146.08229166666663,-21.27361111111111,0.007679,1999/12/03,-17.1,29.0,Ia
SN1999gi,154.56941666666663,41.44116666666666,0.001975,1999/12/09,-15.4,11.0,II
SN1999gj,157.33029166666665,26.10533333333333,0.017,1999/11/17,-17.2,80.8,Ia
SN1999gk,190.96629166666665,-0.5487222222222222,0.00875,1999/12/15,-16.5,39.0,II
SN1999gl,14.41695833333333,43.79322222222222,0.018,1999/12/14,-17.1,80.8,II
SN1999gm,128.79887499999998,-8.387611111111111,0.042383,1999/12/15,-17.9344,193.585,Ia
SN1999gn,185.48766666666663,4.462694444444445,0.005224,1999/12/17,-15.8,14.0,II P
SN1999go,54.27383333333333,-5.038611111111111,0.014,1999/12/23,-16.4,44.0,II
SN1999gp,37.913125,39.381194444444446,0.02675,1999/12/23,-18.85,101.0,Ia
SN1999gq,188.4513333333333,15.180055555555557,0.00085,1999/12/23,-15.0,6.0,II
SN1999gr,182.297125,29.27630555555556,0.013,1999/12/13,-15.2,58.1,Ia
SN1999gs,192.6095,25.47125,0.004,1999/12/28,-11.1,12.0,Ia
SN1999gt,53.04283333333333,-28.104444444444447,0.274,1999/12/29,-18.7,1443.0,Ia
SN1999gu,53.25062499999999,-27.86113888888889,0.147,1999/12/29,-17.09,720.2,II
SN1999gv,249.00954166666665,66.20958333333334,0.175,1999/03/11,-16.9,872.1,
SN1999gw,138.97791666666666,44.331944444444446,0.039,1999/12/16,-18.7,178.0,
SN1999gx,8.56445833333333,0.0739444444444444,0.493,1999/09/07,-18.99,2870.0,Ia
SN1999H,151.762375,-5.924027777777778,0.056,1999/01/14,-16.5,258.0,
SN1999I,162.49204166666664,-6.243555555555556,,1999/01/15,,,
SN1999J,83.88445833333333,-69.49780555555556,0.033,1999/01/11,-19.0,150.0,Ia
SN1999K,120.77525,3.414333333333333,0.04,1999/01/13,-15.0,180.0,II
SN1999L,142.13316666666665,-0.3266388888888888,0.65,1999/01/13,-19.8,4010.0,Ia
SN1999M,151.44416666666666,-7.458694444444444,0.5,1999/01/13,-19.0,2900.0,Ia
SN1999N,151.11637499999998,-7.597527777777778,0.54,1999/01/13,-19.2,3200.0,Ia
SN1999O,160.52174999999997,-0.4833888888888888,0.21,1999/01/13,-16.0,1070.0,II
SN1999P,161.0363333333333,-0.8179166666666666,0.06,1999/01/13,-15.0,280.0,Ib/c
SN1999Q,120.18879166666665,5.524277777777778,0.46,1999/01/14,-19.8,2640.0,Ia
SN1999R,142.12191666666666,-4.622444444444445,0.68,1999/01/14,-19.6,4230.0,Ia
SN1999S,142.03366666666665,-4.977111111111111,0.46,1999/01/14,-18.3,2640.0,Ia
SN1999T,141.75737499999997,-5.672777777777778,0.69,1999/01/14,-19.1,4310.0,Ia
SN1999U,141.67899999999997,-5.632722222222223,0.5,1999/01/14,-19.0,2900.0,Ia
SN1999V,142.4589583333333,-4.738555555555555,0.2,1999/01/14,-16.0,1000.0,II
SN1999W,64.44495833333333,-4.835666666666667,0.12,1999/01/14,-15.4,578.0,II
SN1999X,133.63429166666666,36.51141666666667,0.02517,1999/01/23,-18.14,107.0,Ia
SN1999Y,54.23254166666666,-39.55136111111111,0.1,1999/01/10,-18.0,480.0,nIa
SN1999Z,155.655125,27.355500000000003,0.051,1999/02/08,-19.4,234.0,II
