name,ra_deg,dec_deg,redshift,lumdist_mpc,type,discover_date
GRB 930901,158.28,-38.36,,,LGRB,1993/09/01
GRB 930902B,103.11999999999999,16.15,,,LGRB,1993/09/02
GRB 930909,15.83,36.84,,,LGRB,1993/09/09
GRB 930910C,167.58999999999997,-66.69,,,LGRB,1993/09/10
GRB 930913A,294.27,44.269999999999996,,,LGRB,1993/09/13
GRB 930914,34.25999999999999,34.29,,,LGRB,1993/09/14
GRB 930916B,280.7099999999999,65.39,,,LGRB,1993/09/16
GRB 930922B,271.19999999999993,55.89,,,LGRB,1993/09/22
GRB 930926,66.44,30.51,,,LGRB,1993/09/26
GRB 930927,108.60999999999999,-9.520000000000001,,,LGRB,1993/09/27
GRB 931003,100.46,-45.96,,,LGRB,1993/10/03
GRB 931008A,280.10999999999996,-41.55,,,LGRB,1993/10/08
GRB 931008B,42.98,21.37,,,LGRB,1993/10/08
GRB 931013A,169.23,19.110000000000003,,,LGRB,1993/10/13
GRB 931014B,272.5,9.34,,,LGRB,1993/10/14
GRB 931016B,76.21999999999998,41.34,,,LGRB,1993/10/16
GRB 931019B,242.91999999999996,-18.7,,,LGRB,1993/10/19
GRB 931023,4.191666666666666,74.17,,,LGRB,1993/10/23
GRB 931024,137.62999999999997,-8.489999999999998,,,LGRB,1993/10/24
GRB 931026,51.35999999999999,-10.56,,,LGRB,1993/10/26
GRB 931030C,258.58,33.47,,,LGRB,1993/10/30
GRB 931031,325.1,62.730000000000004,,,LGRB,1993/10/31
GRB 931106,196.74999999999997,-3.13,,,LGRB,1993/11/06
GRB 931108,59.63999999999999,-6.35,,,LGRB,1993/11/08
GRB 931110,217.58999999999997,-21.810000000000002,,,LGRB,1993/11/10
GRB 931112,311.50999999999993,55.95,,,LGRB,1993/11/12
GRB 931114,29.039999999999996,-39.97,,,LGRB,1993/11/14
GRB 931115,64.28999999999999,25.32,,,LGRB,1993/11/15
GRB 931117,348.98999999999995,-44.14,,,LGRB,1993/11/17
GRB 931118,20.049999999999997,-6.16,,,LGRB,1993/11/18
GRB 931126A,157.27999999999997,70.08,,,LGRB,1993/11/26
GRB 931127,250.80999999999997,-23.07,,,LGRB,1993/11/27
GRB 931128A,110.13999999999999,-50.66,,,LGRB,1993/11/28
GRB 931128B,293.33,80.88,,,LGRB,1993/11/28
GRB 931128C,142.64,18.21,,,LGRB,1993/11/28
GRB 931203,6.52,24.529999999999998,,,LGRB,1993/12/03
GRB 931204B,221.17999999999998,-72.72,,,LGRB,1993/12/04
GRB 931206A,104.58999999999999,3.5599999999999996,,,LGRB,1993/12/06
GRB 931206B,266.59999999999997,-5.62,,,LGRB,1993/12/06
GRB 931209B,259.56,20.83,,,LGRB,1993/12/09
GRB 931212,247.60999999999996,28.44,,,LGRB,1993/12/12
GRB 931217,0.7583333333333332,75.3,,,LGRB,1993/12/17
GRB 931218,244.98,41.53,,,LGRB,1993/12/18
GRB 931219A,20.49,-74.72,,,LGRB,1993/12/19
GRB 931221A,91.01999999999998,-43.169999999999995,,,LGRB,1993/12/21
GRB 931222,192.51999999999998,28.65,,,LGRB,1993/12/22
GRB 931223,256.78999999999996,41.24,,,LGRB,1993/12/23
GRB 931225B,4.849999999999999,9.870000000000001,,,LGRB,1993/12/25
GRB 931226,205.95,21.63,,,LGRB,1993/12/26
GRB 931230,239.79999999999995,63.59,,,LGRB,1993/12/30
GRB 940101A,94.02999999999999,-6.52,,,LGRB,1994/01/01
GRB 940101B,307.39,-14.54,,,LGRB,1994/01/01
GRB 940102,10.899999999999999,45.11,,,LGRB,1994/01/02
GRB 940103,267.90000000000003,7.140000000000001,,,LGRB,1994/01/03
GRB 940110A,337.59999999999997,-10.8,,,LGRB,1994/01/10
GRB 940110B,171.34999999999997,60.669999999999995,,,LGRB,1994/01/10
GRB 940111,153.16999999999996,-56.330000000000005,,,LGRB,1994/01/11
GRB 940112A,226.37999999999997,25.310000000000002,,,LGRB,1994/01/12
GRB 940115,215.99999999999997,54.01,,,LGRB,1994/01/15
GRB 940118,287.7,-63.94,,,LGRB,1994/01/18
GRB 940119A,326.55999999999995,-71.63,,,LGRB,1994/01/19
GRB 940120A,101.49999999999999,-35.5,,,LGRB,1994/01/20
GRB 940120B,146.74999999999997,85.06,,,LGRB,1994/01/20
GRB 940124,89.61,0.5388888888888889,,,LGRB,1994/01/24
GRB 940126A,130.97999999999996,9.04,,,LGRB,1994/01/26
GRB 940128B,224.01999999999998,-15.22,,,LGRB,1994/01/28
GRB 940129,127.45999999999997,28.59,,,LGRB,1994/01/29
GRB 940203,184.16,-40.95,,,LGRB,1994/02/03
GRB 940206A,144.2,-59.96,,,LGRB,1994/02/06
GRB 940206B,260.40999999999997,-46.47,,,LGRB,1994/02/06
GRB 940210,152.29,82.13,,,LGRB,1994/02/10
GRB 940211B,25.619999999999997,-1.4300000000000002,,,LGRB,1994/02/11
GRB 940214D,190.34999999999997,21.290000000000003,,,LGRB,1994/02/14
GRB 940217A,353.1,53.35,,,LGRB,1994/02/17
GRB 940217B,29.069999999999997,4.55,,,LGRB,1994/02/17
GRB 940222,66.0,39.169999999999995,,,LGRB,1994/02/22
GRB 940223,18.15,15.739999999999998,,,LGRB,1994/02/23
GRB 940226A,303.11999999999995,-21.95,,,LGRB,1994/02/26
GRB 940228A,127.97999999999999,-12.36,,,LGRB,1994/02/28
GRB 940228B,126.18999999999998,-11.29,,,LGRB,1994/02/28
GRB 940301,103.50999999999999,64.35,,,LGRB,1994/03/01
GRB 940302,12.489999999999998,-23.97,,,LGRB,1994/03/02
GRB 940303,192.23,58.68,,,LGRB,1994/03/03
GRB 940305C,259.69,0.46111111111111114,,,LGRB,1994/03/05
GRB 940306,300.81999999999994,15.1,,,LGRB,1994/03/06
GRB 940307,192.36999999999995,-28.2,,,LGRB,1994/03/07
GRB 940312A,221.5,-56.169999999999995,,,LGRB,1994/03/12
GRB 940313,109.44999999999999,-14.459999999999999,,,LGRB,1994/03/13
GRB 940314,354.8599999999999,-2.14,,,LGRB,1994/03/14
GRB 940319,68.74,-12.6,,,LGRB,1994/03/19
GRB 940321,160.32999999999998,3.1,,,LGRB,1994/03/21
GRB 940323,213.89,8.370000000000001,,,LGRB,1994/03/23
GRB 940327,38.85,53.230000000000004,,,LGRB,1994/03/27
GRB 940328,97.17999999999998,-32.35,,,LGRB,1994/03/28
GRB 940329C,204.91,-10.33,,,LGRB,1994/03/29
GRB 940330A,352.22999999999996,58.89,,,LGRB,1994/03/30
GRB 940331A,157.80999999999997,57.53,,,LGRB,1994/03/31
GRB 940331B,65.12999999999998,17.64,,,LGRB,1994/03/31
GRB 940406,225.43999999999997,-39.1,,,LGRB,1994/04/06
GRB 940407B,22.539999999999996,40.0,,,LGRB,1994/04/07
GRB 940409,265.59999999999997,4.6,,,LGRB,1994/04/09
GRB 940410B,254.89,30.8,,,LGRB,1994/04/10
GRB 940412,217.16999999999996,-38.35,,,LGRB,1994/04/12
GRB 940413A,206.26,-23.229999999999997,,,LGRB,1994/04/13
GRB 940413B,216.97999999999996,63.78,,,LGRB,1994/04/13
GRB 940413C,135.94,-8.26,,,LGRB,1994/04/13
GRB 940414B,181.26,-26.15,,,LGRB,1994/04/14
GRB 940414C,294.62999999999994,10.95,,,LGRB,1994/04/14
GRB 940415A,255.15999999999994,-28.19,,,LGRB,1994/04/15
GRB 940419A,105.33999999999999,51.43,,,LGRB,1994/04/19
GRB 940423,7.519999999999999,-4.08,,,LGRB,1994/04/23
GRB 940424,29.799999999999997,-45.21,,,LGRB,1994/04/24
GRB 940425A,119.10999999999999,-22.17,,,LGRB,1994/04/25
GRB 940425B,322.94999999999993,14.889999999999999,,,LGRB,1994/04/25
GRB 940426,22.809999999999995,0.9,,,LGRB,1994/04/26
GRB 940427,56.28999999999999,24.110000000000003,,,LGRB,1994/04/27
GRB 940429A,35.1,-57.519999999999996,,,LGRB,1994/04/29
GRB 940503,160.99999999999997,10.06,,,LGRB,1994/05/03
GRB 940504,163.05999999999997,41.43,,,LGRB,1994/05/04
GRB 940516,175.51999999999995,12.959999999999999,,,LGRB,1994/05/16
GRB 940520,323.49999999999994,6.930000000000001,,,LGRB,1994/05/20
GRB 940521A,129.18999999999997,-63.01,,,LGRB,1994/05/21
GRB 940521B,295.75999999999993,50.61,,,LGRB,1994/05/21
GRB 940524A,135.45999999999998,-3.9299999999999997,,,LGRB,1994/05/24
GRB 940524B,157.67999999999998,11.56,,,LGRB,1994/05/24
GRB 940526A,313.53999999999996,53.47,,,LGRB,1994/05/26
GRB 940526B,80.40999999999998,-30.39,,,LGRB,1994/05/26
GRB 940526C,131.84999999999997,34.2,,,LGRB,1994/05/26
GRB 940527B,268.78,-54.0,,,LGRB,1994/05/27
GRB 940529A,163.64,-25.33,,,LGRB,1994/05/29
GRB 940529B,100.92999999999998,-47.55,,,LGRB,1994/05/29
GRB 940529D,214.83999999999997,58.93,,,LGRB,1994/05/29
GRB 940530,111.41999999999999,-1.57,,,LGRB,1994/05/30
GRB 940602A,18.229999999999997,58.419999999999995,,,LGRB,1994/06/02
GRB 940602B,61.52999999999999,-8.889999999999999,,,LGRB,1994/06/02
GRB 940604B,126.34999999999997,-13.42,,,LGRB,1994/06/04
GRB 940605,111.74999999999999,43.519999999999996,,,LGRB,1994/06/05
GRB 940606,311.71999999999997,47.19,,,LGRB,1994/06/06
GRB 940611,69.04999999999998,0.1611111111111111,,,LGRB,1994/06/11
GRB 940614,158.91,9.88,,,LGRB,1994/06/14
GRB 940616A,165.03999999999996,-58.18,,,LGRB,1994/06/16
GRB 940616D,216.76999999999995,-9.270000000000001,,,LGRB,1994/06/16
GRB 940619,299.04999999999995,-29.89,,,LGRB,1994/06/19
GRB 940621A,214.07999999999998,5.99,,,LGRB,1994/06/21
GRB 940622,299.5799999999999,-31.240000000000002,,,LGRB,1994/06/22
GRB 940623A,246.86999999999995,12.25,,,LGRB,1994/06/23
GRB 940623C,108.36999999999999,75.78,,,LGRB,1994/06/23
GRB 940701,145.17999999999998,-6.430000000000001,,,LGRB,1994/07/01
GRB 940702,29.73,-23.529999999999998,,,LGRB,1994/07/02
GRB 940703A,131.5,27.39,,,LGRB,1994/07/03
GRB 940706B,265.10999999999996,26.4,,,LGRB,1994/07/06
GRB 940708C,301.58,24.66,,,LGRB,1994/07/08
GRB 940709,72.01999999999998,-34.16,,,LGRB,1994/07/09
GRB 940710A,260.12999999999994,-8.620000000000001,,,LGRB,1994/07/10
GRB 940710B,96.41999999999999,-36.59,,,LGRB,1994/07/10
GRB 940711,110.57999999999998,-25.25,,,LGRB,1994/07/11
GRB 940713,148.92999999999998,10.9,,,LGRB,1994/07/13
GRB 940714A,333.58,-42.1,,,LGRB,1994/07/14
GRB 940714B,251.35,-32.09,,,LGRB,1994/07/14
GRB 940715A,138.08999999999997,8.4,,,LGRB,1994/07/15
GRB 940716A,238.48999999999995,-64.83999999999999,,,LGRB,1994/07/16
GRB 940716B,127.18999999999998,88.1,,,LGRB,1994/07/16
GRB 940717B,102.21,-59.36,,,LGRB,1994/07/17
GRB 940720,145.93999999999997,-62.53,,,LGRB,1994/07/20
GRB 940722,280.34,-40.91,,,LGRB,1994/07/22
GRB 940726,6.558333333333333,-49.89,,,LGRB,1994/07/26
GRB 940728A,42.56999999999999,-49.080000000000005,,,LGRB,1994/07/28
GRB 940728B,291.21999999999997,4.45,,,LGRB,1994/07/28
GRB 940728C,85.49,-39.87,,,LGRB,1994/07/28
GRB 940730,348.14,-62.86,,,LGRB,1994/07/30
GRB 940731,121.34,-56.41,,,LGRB,1994/07/31
GRB 940803B,275.84999999999997,-6.930000000000001,,,LGRB,1994/08/03
GRB 940806C,242.37999999999994,13.65,,,LGRB,1994/08/06
GRB 940806D,26.749999999999996,-49.85,,,LGRB,1994/08/06
GRB 940810,212.01,-17.47,,,LGRB,1994/08/10
GRB 940812A,340.48999999999995,-46.12,,,LGRB,1994/08/12
GRB 940812B,89.17999999999999,45.59,,,LGRB,1994/08/12
GRB 940814,135.45999999999998,57.95,,,LGRB,1994/08/14
GRB 940816,198.29999999999998,-29.610000000000003,,,LGRB,1994/08/16
GRB 940817,280.8399999999999,3.47,,,LGRB,1994/08/17
GRB 940819,160.49999999999997,-5.51,,,LGRB,1994/08/19
GRB 940821A,334.2399999999999,-45.2,,,LGRB,1994/08/21
GRB 940821B,294.69,43.480000000000004,,,LGRB,1994/08/21
GRB 940822,134.39999999999998,-8.4,,,LGRB,1994/08/22
GRB 940823A,41.66,9.15,,,LGRB,1994/08/23
GRB 940823B,101.08,12.23,,,LGRB,1994/08/23
GRB 940823C,59.58999999999999,36.580000000000005,,,LGRB,1994/08/23
GRB 940826,93.58999999999999,-34.63,,,LGRB,1994/08/26
GRB 940827A,281.06,-4.52,,,LGRB,1994/08/27
GRB 940829,129.39000000000001,-15.48,,,LGRB,1994/08/29
GRB 940830A,193.66,25.66,,,LGRB,1994/08/30
GRB 940830B,1.7599999999999998,-6.29,,,LGRB,1994/08/30
GRB 940902C,215.41999999999996,-65.97,,,LGRB,1994/09/02
GRB 940904,243.37999999999994,44.09,,,LGRB,1994/09/04
GRB 940905,281.28999999999996,-0.46,,,LGRB,1994/09/05
GRB 940907,94.86999999999999,73.47,,,LGRB,1994/09/07
GRB 940909,55.669999999999995,4.17,,,LGRB,1994/09/09
GRB 940910A,332.01,-34.11,,,LGRB,1994/09/10
GRB 940910B,224.27999999999997,8.620000000000001,,,LGRB,1994/09/10
GRB 940911,35.529999999999994,-63.03,,,LGRB,1994/09/11
GRB 940913,166.58999999999997,33.49,,,LGRB,1994/09/13
GRB 940915,219.42,47.7,,,LGRB,1994/09/15
GRB 940917,91.38999999999999,1.65,,,LGRB,1994/09/17
GRB 940919,206.54,41.43,,,LGRB,1994/09/19
GRB 940921A,112.04999999999998,24.57,,,LGRB,1994/09/21
GRB 940921B,204.89999999999998,-17.77,,,LGRB,1994/09/21
GRB 940925,107.07,-20.39,,,LGRB,1994/09/25
GRB 941003A,186.89999999999998,35.04,,,LGRB,1994/10/03
GRB 941005A,251.48999999999995,7.01,,,LGRB,1994/10/05
GRB 941006,208.53999999999996,-36.37,,,LGRB,1994/10/06
GRB 941008,305.61999999999995,-52.18,,,LGRB,1994/10/08
GRB 941009,352.22999999999996,-57.25,,,LGRB,1994/10/09
GRB 941011,123.54999999999998,32.43,,,LGRB,1994/10/11
GRB 941012,47.309999999999995,48.51,,,LGRB,1994/10/12
GRB 941014A,31.66,7.430000000000001,,,LGRB,1994/10/14
GRB 941014B,164.77999999999997,19.740000000000002,,,LGRB,1994/10/14
GRB 941017A,301.55,9.81,,,LGRB,1994/10/17
GRB 941017B,207.36999999999995,-0.13,,,LGRB,1994/10/17
GRB 941018A,55.739999999999995,-16.279999999999998,,,LGRB,1994/10/18
GRB 941018B,329.02,-1.7300000000000002,,,LGRB,1994/10/18
GRB 941020A,158.98999999999998,-2.72,,,LGRB,1994/10/20
GRB 941020B,49.98999999999999,-24.740000000000002,,,LGRB,1994/10/20
GRB 941023A,212.28,-82.35,,,LGRB,1994/10/23
GRB 941023B,354.02,56.519999999999996,,,LGRB,1994/10/23
GRB 941026A,205.95999999999998,-6.53,,,LGRB,1994/10/26
GRB 941026B,109.05999999999997,33.559999999999995,,,LGRB,1994/10/26
GRB 941031B,39.66,-57.29,,,LGRB,1994/10/31
GRB 941031C,217.26999999999995,-24.16,,,LGRB,1994/10/31
GRB 941109,36.62,66.58999999999999,,,LGRB,1994/11/09
GRB 941110A,123.78999999999998,-38.14,,,LGRB,1994/11/10
GRB 941110B,303.0799999999999,13.51,,,LGRB,1994/11/10
GRB 941111,97.53999999999998,32.65,,,LGRB,1994/11/11
GRB 941114,98.03999999999998,35.41,,,LGRB,1994/11/14
GRB 941115,159.95999999999998,-27.89,,,LGRB,1994/11/15
GRB 941119,182.49999999999997,21.979999999999997,,,LGRB,1994/11/19
GRB 941121B,35.449999999999996,-66.36999999999999,,,LGRB,1994/11/21
GRB 941122B,158.57999999999996,32.330000000000005,,,LGRB,1994/11/22
GRB 941126E,114.16999999999997,-32.580000000000005,,,LGRB,1994/11/26
GRB 941128B,19.569999999999997,-33.95,,,LGRB,1994/11/28
GRB 941202,282.98,24.37,,,LGRB,1994/12/02
GRB 941214,219.99999999999997,-54.769999999999996,,,LGRB,1994/12/14
GRB 941215A,134.57999999999998,23.4,,,LGRB,1994/12/15
GRB 941215B,157.75,-18.08,,,LGRB,1994/12/15
GRB 941217,130.16999999999996,-80.36999999999999,,,LGRB,1994/12/17
GRB 941222,28.229999999999997,-39.16,,,LGRB,1994/12/22
GRB 941228,353.7799999999999,-49.230000000000004,,,LGRB,1994/12/28
GRB 941230B,172.71999999999997,-36.11,,,LGRB,1994/12/30
GRB 950102A,39.06999999999999,-34.94,,,LGRB,1995/01/02
GRB 950104,303.25999999999993,-15.63,,,LGRB,1995/01/04
GRB 950105,23.31,-62.86,,,LGRB,1995/01/05
GRB 950110,238.66,-34.730000000000004,,,LGRB,1995/01/10
GRB 950111A,336.2399999999999,-64.78,,,LGRB,1995/01/11
GRB 950111B,19.569999999999997,-10.22,,,LGRB,1995/01/11
GRB 950114A,313.90999999999997,-24.15,,,LGRB,1995/01/14
GRB 950115A,38.94,14.620000000000001,,,LGRB,1995/01/15
GRB 950118A,102.96999999999998,58.3,,,LGRB,1995/01/18
GRB 950119,340.31,-0.7,,,LGRB,1995/01/19
GRB 950120,197.37999999999997,36.46,,,LGRB,1995/01/20
GRB 950129A,254.61999999999992,5.34,,,LGRB,1995/01/29
GRB 950206A,69.58999999999999,-14.45,,,LGRB,1995/02/06
GRB 950206B,241.65,-49.69,,,LGRB,1995/02/06
GRB 950207B,37.48,26.14,,,LGRB,1995/02/07
GRB 950208,336.9599999999999,54.19,,,LGRB,1995/02/08
GRB 950211B,64.35,-55.019999999999996,,,LGRB,1995/02/11
GRB 950211C,256.81999999999994,47.28,,,LGRB,1995/02/11
GRB 950221A,294.31,-32.15,,,LGRB,1995/02/21
GRB 950223,325.55999999999995,-21.990000000000002,,,LGRB,1995/02/23
GRB 950301,307.9599999999999,12.92,,,LGRB,1995/03/01
GRB 950305,197.19999999999996,-11.120000000000001,,,LGRB,1995/03/05
GRB 950311,349.31,22.69,,,LGRB,1995/03/11
GRB 950317A,85.0,-12.959999999999999,,,LGRB,1995/03/17
GRB 950325A,52.809999999999995,50.5,,,LGRB,1995/03/25
GRB 950325B,66.22,-11.56,,,LGRB,1995/03/25
GRB 950327A,54.12,38.01,,,LGRB,1995/03/27
GRB 950327B,274.40000000000003,20.46,,,LGRB,1995/03/27
GRB 950401A,197.92999999999998,56.95,,,LGRB,1995/04/01
GRB 950401B,86.05999999999999,43.75,,,LGRB,1995/04/01
GRB 950403A,36.38999999999999,10.709999999999999,,,LGRB,1995/04/03
GRB 950405A,13.739999999999998,57.5,,,LGRB,1995/04/05
GRB 950412,317.3599999999999,2.65,,,LGRB,1995/04/12
GRB 950413,261.26,64.36999999999999,,,LGRB,1995/04/13
GRB 950416A,186.31999999999996,30.2,,,LGRB,1995/04/16
GRB 950417,136.17,-73.28999999999999,,,LGRB,1995/04/17
GRB 950418,92.39999999999999,3.26,,,LGRB,1995/04/18
GRB 950419,50.239999999999995,54.46,,,LGRB,1995/04/19
GRB 950420,281.03,-46.47,,,LGRB,1995/04/20
GRB 950421,72.00999999999999,-63.059999999999995,,,LGRB,1995/04/21
GRB 950425,163.16,-35.25,,,LGRB,1995/04/25
GRB 950430A,57.33999999999999,29.02,,,LGRB,1995/04/30
GRB 950430B,125.40999999999998,61.41,,,LGRB,1995/04/30
GRB 950506,335.79999999999995,84.33999999999999,,,LGRB,1995/05/06
GRB 950509B,44.44,22.93,,,LGRB,1995/05/09
GRB 950510,188.57,-65.48,,,LGRB,1995/05/10
GRB 950517,20.819999999999997,-47.15,,,LGRB,1995/05/17
GRB 950521,22.21,-26.860000000000003,,,LGRB,1995/05/21
GRB 950522B,109.55999999999997,19.279999999999998,,,LGRB,1995/05/22
GRB 950523A,85.63,43.080000000000005,,,LGRB,1995/05/23
GRB 950530,115.38999999999999,-21.6,,,LGRB,1995/05/30
GRB 950531,274.71,17.790000000000003,,,LGRB,1995/05/31
GRB 950602,41.449999999999996,-58.5,,,LGRB,1995/06/02
GRB 950608,57.559999999999995,-53.6,,,LGRB,1995/06/08
GRB 950610,100.1,-17.65,,,LGRB,1995/06/10
GRB 950624B,165.36999999999998,14.989999999999998,,,LGRB,1995/06/24
GRB 950625,271.64,-21.15,,,LGRB,1995/06/25
GRB 950629,83.12999999999998,9.47,,,LGRB,1995/06/29
GRB 950630,174.28,21.479999999999997,,,LGRB,1995/06/30
GRB 950701B,346.27,37.74,,,LGRB,1995/07/01
GRB 950706,28.609999999999996,31.52,,,LGRB,1995/07/06
GRB 950711,85.80999999999999,-24.01,,,LGRB,1995/07/11
GRB 950713,286.66999999999996,30.040000000000003,,,LGRB,1995/07/13
GRB 950718,200.42999999999998,31.65,,,LGRB,1995/07/18
GRB 950726,12.54,-40.72,,,LGRB,1995/07/26
GRB 950728,183.83999999999997,-45.559999999999995,,,LGRB,1995/07/28
GRB 950730,251.81,25.34,,,LGRB,1995/07/30
GRB 950803,134.7,57.63,,,LGRB,1995/08/03
GRB 950806A,272.74999999999994,-31.35,,,LGRB,1995/08/06
GRB 950808,149.7,80.36,,,LGRB,1995/08/08
GRB 950818,278.65,33.87,,,LGRB,1995/08/18
GRB 950819,339.47999999999996,-61.25,,,LGRB,1995/08/19
GRB 950822B,125.66999999999999,-17.240000000000002,,,LGRB,1995/08/22
GRB 950830B,330.06999999999994,-64.67,,,LGRB,1995/08/30
GRB 950901B,316.38999999999993,13.38,,,LGRB,1995/09/01
GRB 950904B,258.85999999999996,47.480000000000004,,,LGRB,1995/09/04
GRB 950907,302.11999999999995,49.46,,,LGRB,1995/09/07
GRB 950909,216.35999999999996,-0.11,,,LGRB,1995/09/09
GRB 950911D,69.69999999999999,54.03,,,LGRB,1995/09/11
GRB 950916A,13.18,-0.060000000000000005,,,LGRB,1995/09/16
GRB 950916B,192.72,24.17,,,LGRB,1995/09/16
GRB 950918,39.269999999999996,53.62,,,LGRB,1995/09/18
GRB 950919A,74.67999999999999,32.45,,,LGRB,1995/09/19
GRB 950919B,347.29999999999995,37.97,,,LGRB,1995/09/19
GRB 950921A,158.07,47.01,,,LGRB,1995/09/21
GRB 950922A,244.65,39.769999999999996,,,LGRB,1995/09/22
GRB 950922B,160.79,37.21,,,LGRB,1995/09/22
GRB 950926,167.64999999999998,46.69,,,LGRB,1995/09/26
GRB 951001,214.04,50.730000000000004,,,LGRB,1995/10/01
GRB 951002,46.05,-1.8800000000000001,,,LGRB,1995/10/02
GRB 951007,204.21999999999997,8.66,,,LGRB,1995/10/07
GRB 951011,40.86,-57.580000000000005,,,LGRB,1995/10/11
GRB 951013,252.67999999999995,48.61,,,LGRB,1995/10/13
GRB 951014A,167.84999999999997,-20.64,,,LGRB,1995/10/14
GRB 951015B,2.991666666666666,-12.3,,,LGRB,1995/10/15
GRB 951016A,35.81999999999999,-24.360000000000003,,,LGRB,1995/10/16
GRB 951016B,118.99,-49.09,,,LGRB,1995/10/16
GRB 951019,161.51000000000002,-87.81,,,LGRB,1995/10/19
GRB 951020,356.42999999999995,6.64,,,LGRB,1995/10/20
GRB 951030A,115.38999999999999,28.66,,,LGRB,1995/10/30
GRB 951102A,337.47999999999996,-57.22,,,LGRB,1995/11/02
GRB 951102B,138.56999999999996,46.99,,,LGRB,1995/11/02
GRB 951102C,189.64,-35.230000000000004,,,LGRB,1995/11/02
GRB 951104A,40.38999999999999,27.26,,,LGRB,1995/11/04
GRB 951107A,179.99999999999997,-12.82,,,LGRB,1995/11/07
GRB 951107B,11.989999999999998,29.34,,,LGRB,1995/11/07
GRB 951107C,148.86999999999995,39.85,,,LGRB,1995/11/07
GRB 951111,31.41,69.55,,,LGRB,1995/11/11
GRB 951112B,132.51999999999998,49.080000000000005,,,LGRB,1995/11/12
GRB 951113,355.10999999999996,-44.76,,,LGRB,1995/11/13
GRB 951116,11.559999999999999,-27.25,,,LGRB,1995/11/16
GRB 951117A,285.78999999999996,37.05,,,LGRB,1995/11/17
GRB 951119A,11.149999999999999,74.96000000000001,,,LGRB,1995/11/19
GRB 951119B,306.46,-40.71,,,LGRB,1995/11/19
GRB 951119C,78.94999999999999,24.860000000000003,,,LGRB,1995/11/19
GRB 951120A,136.91,-33.19,,,LGRB,1995/11/20
GRB 951121,206.54,-21.7,,,LGRB,1995/11/21
GRB 951123,53.74999999999999,24.5,,,LGRB,1995/11/23
GRB 951124A,73.32,51.68,,,LGRB,1995/11/24
GRB 951127,189.92,44.59,,,LGRB,1995/11/27
GRB 951128A,250.63999999999996,50.309999999999995,,,LGRB,1995/11/28
GRB 951202,328.06,-35.76,,,LGRB,1995/12/02
GRB 951203,279.84,-19.25,,,LGRB,1995/12/03
GRB 951207,189.66999999999996,1.15,,,LGRB,1995/12/07
GRB 951208C,72.64999999999998,-68.48,,,LGRB,1995/12/08
GRB 951211B,58.66,13.73,,,LGRB,1995/12/11
GRB 951213,283.98,-6.819999999999999,,,LGRB,1995/12/13
GRB 951219,240.78999999999996,60.51,,,LGRB,1995/12/19
GRB 951220,104.52999999999999,23.2,,,LGRB,1995/12/20
GRB 951224,226.34999999999997,-35.87,,,LGRB,1995/12/24
GRB 951227,68.60999999999999,1.59,,,LGRB,1995/12/27
GRB 951228,93.13,28.22,,,LGRB,1995/12/28
GRB 960102,64.32,-60.97,,,LGRB,1996/01/02
GRB 960111,138.06999999999996,48.169999999999995,,,LGRB,1996/01/11
GRB 960113,230.26999999999995,6.2,,,LGRB,1996/01/13
GRB 960114,216.18999999999997,-29.729999999999997,,,LGRB,1996/01/14
GRB 960115,228.57999999999996,17.12,,,LGRB,1996/01/15
GRB 960124A,51.03999999999999,54.05,,,LGRB,1996/01/24
GRB 960124B,231.91999999999996,-4.23,,,LGRB,1996/01/24
GRB 960129B,192.73999999999998,-21.17,,,LGRB,1996/01/29
GRB 960201,358.04999999999995,14.459999999999999,,,LGRB,1996/02/01
GRB 960202,215.04,-64.63,,,LGRB,1996/02/02
GRB 960205B,110.10999999999999,-41.99,,,LGRB,1996/02/05
GRB 960210,232.29999999999995,77.01,,,LGRB,1996/02/10
GRB 960219,256.11999999999995,19.610000000000003,,,LGRB,1996/02/19
GRB 960221,47.76999999999999,-31.240000000000002,,,LGRB,1996/02/21
GRB 960229B,358.21999999999997,12.4,,,LGRB,1996/02/29
GRB 960316,222.99999999999997,-70.17,,,LGRB,1996/03/16
GRB 960322A,96.97999999999999,-54.61,,,LGRB,1996/03/22
GRB 960322B,177.51999999999998,-29.57,,,LGRB,1996/03/22
GRB 960330,26.11,-21.91,,,LGRB,1996/03/30
GRB 960331A,274.81,15.19,,,LGRB,1996/03/31
GRB 960331B,111.85999999999999,-20.39,,,LGRB,1996/03/31
GRB 960403A,211.57999999999996,18.9,,,LGRB,1996/04/03
GRB 960403B,106.97999999999998,19.810000000000002,,,LGRB,1996/04/03
GRB 960405A,69.67999999999998,26.790000000000003,,,LGRB,1996/04/05
GRB 960405B,332.04999999999995,-14.22,,,LGRB,1996/04/05
GRB 960409A,224.61999999999998,67.28,,,LGRB,1996/04/09
