name,ra_deg,dec_deg,redshift,lumdist_mpc,type,discover_date,fluence_j_m2,Bruno_Trigger
SN2018hhu,306.80637499999995,1.4580333333333333,0.044,201.0,Ia,2018/10/11,2.068264976047267e-07,False
SN2018hi,133.41904166666663,-25.0589,0.022,99.0,II,2018/01/15,8.525657922384006e-07,False
SN2018hia,155.6174625,36.599608333333336,0.026795,121.002,Ia,2018/10/10,5.707069944170778e-07,False
SN2018hib,44.08863333333333,-32.18576944444444,0.016291,72.995,Ia,2018/10/10,1.5682383382453596e-06,False
SN2018hij,126.12730833333332,18.604211111111116,0.01972,88.586,II P,2018/10/11,1.0648001616911238e-06,False
SN2018hjn,75.19216666666667,-29.85888333333333,0.020811,93.5633,Ia,2018/10/14,9.545248304706227e-07,False
SN2018hjs,17.74145833333333,-13.654775,0.05242,241.16,Ia,2018/10/14,1.436771623909646e-07,False
SN2018hju,358.8578333333333,47.19237777777777,0.041,187.0,Ia,2018/11/03,2.38954426198306e-07,False
SN2018hjw,118.25904166666665,7.276441666666667,0.038316,174.495,Ia-91T,2018/10/11,2.7443046293628543e-07,False
SN2018hjx,51.231583333333326,-2.8221055555555554,0.019964,89.6986,Ib/c,2018/10/15,1.0385489311755847e-06,False
SN2018hka,9.833625,-10.478991666666667,0.036519,166.094,Ia,2018/10/15,3.0289381416774116e-07,False
SN2018hkb,15.659999999999998,-6.392536111111111,0.04288,195.93,Ia,2018/10/15,2.1766891655094303e-07,False
SN2018hkg,37.73783333333333,-13.72251111111111,0.035605,161.829,Ia,2018/10/14,3.190697202633876e-07,False
SN2018hkq,151.44980416666667,-17.43453611111111,0.016598,74.3877,Ia,2018/10/15,1.5100663525247988e-06,False
SN2018hkw,39.594766666666665,-11.738863888888888,0.026895,121.463,Ia-91bg,2018/10/16,5.663830991071261e-07,False
SN2018hkx,60.22420833333332,-66.67516944444445,0.025,113.0,Ia,2018/10/16,6.543971595057219e-07,False
SN2018hle,54.867083333333326,-13.1172,0.013856,61.9711,II,2018/10/17,2.1758045592334305e-06,False
SN2018hlg,36.97804166666666,18.032775,0.07,330.0,Ia,2018/10/10,7.673092130145604e-08,False
SN2018hlp,21.89520833333333,-12.445475,0.065295,303.125,Ia,2018/10/18,9.093996456203685e-08,False
SN2018hlr,275.1382083333333,41.96789166666667,0.059,273.0,Ia,2018/10/18,1.1211739497012656e-07,False
SN2018hls,123.93170833333332,58.31483611111111,0.027189,122.817,Ia,2018/10/17,5.539637197947831e-07,False
SN2018hlv,314.1269166666666,26.600591666666663,0.052,239.0,Ia,2018/10/12,1.4628590762991826e-07,False
SN2018hme,143.91358333333335,-17.38647222222222,0.014123,63.1779,Ia,2018/10/20,2.093475681471758e-06,False
SN2018hmk,277.0338541666666,34.30437222222222,0.022709,102.241,Ib,2018/10/18,7.993704969606071e-07,False
SN2018hmn,171.66755833333332,22.284261111111118,0.043,196.0,Ia-91T,2018/10/19,2.1751346651729908e-07,False
SN2018hmx,128.41391666666664,55.598083333333335,0.037282,169.658,II P,2018/10/17,2.903017182934793e-07,False
SN2018hmy,127.901625,-59.785777777777774,0.021562,96.9939,Ia,2018/10/21,8.88197299326471e-07,False
SN2018hna,186.55020833333333,58.31419444444444,0.002408,10.677,II,2018/10/22,7.329929660397533e-05,True
SN2018hne,330.2643291666666,7.796011111111111,0.053,244.0,Ia Pec,2018/10/21,1.403520110475773e-07,False
SN2018hnl,157.5163375,-3.1858,0.039,178.0,Ia,2018/10/22,2.6372924282693354e-07,False
SN2018hnp,356.1884041666666,-22.50985,0.073641,343.855,Ia,2018/10/22,7.067203628810421e-08,False
SN2018hnw,303.6563333333333,-19.35045277777778,0.028,127.0,Ib/c,2018/10/22,5.180728705889121e-07,False
SN2018hoi,256.704625,42.42353611111111,0.03903,177.84,Ia,2018/10/25,2.642040028439616e-07,False
SN2018hoj,149.67499999999998,44.511941666666665,0.073,341.0,Ia,2018/10/25,7.18603841532887e-08,False
SN2018hom,344.8457083333333,8.751408333333334,0.0362,164.6,Ic BL,2018/10/24,3.084172289141821e-07,False
SN2018hon,295.31516666666664,63.19811111111111,0.081,380.0,II,2018/10/25,5.786701751889586e-08,False
SN2018hou,355.96508333333327,-8.031747222222224,0.034551,156.918,II,2018/10/26,3.3935383709322236e-07,False
SN2018hov,135.5016666666667,12.356291666666666,0.066877,310.812,II,2018/10/14,8.649733692949694e-08,False
SN2018how,351.55299999999994,-25.74008888888889,0.0513,235.8,Ia,2018/10/26,1.5028328894127157e-07,False
SN2018hox,249.06540833333332,66.24014444444444,0.02413,108.75,Ia,2018/10/27,7.065448924595427e-07,False
SN2018hoy,25.11766666666666,3.556372222222222,0.06,280.0,Ia,2018/10/27,1.0658159859347658e-07,False
SN2018hoz,7.875625,-19.623383333333333,0.075,351.0,Ia,2018/10/26,6.782410313007655e-08,False
SN2018hpb,330.39383333333325,-17.46256111111111,0.0177,79.39,IIn,2018/10/25,1.3257654246658484e-06,False
SN2018hpp,179.70581666666666,35.13385,0.07,330.0,Ia,2018/10/27,7.673092130145604e-08,False
SN2018hpq,277.1718958333333,75.81317222222222,0.124,598.7,Ic,2018/10/28,2.3312012979652457e-08,False
SN2018hpu,49.58843749999999,-41.60968055555556,0.067,311.0,Ia,2018/10/19,8.63927929790693e-08,False
SN2018hqc,187.78758333333332,57.58383333333334,,,Ia,2018/05/24,,False
SN2018hqd,160.2252083333333,23.745361111111112,,,Ia,2018/05/24,,False
SN2018hqf,153.17154166666663,21.41540277777777,,,Ia,2018/05/24,,False
SN2018hqh,160.13941666666665,47.040102777777776,0.09,420.0,Ia,2018/05/24,4.736959937487848e-08,False
SN2018hqt,210.7262125,73.08271666666667,0.03013,136.4,II,2018/10/28,4.491274009580543e-07,False
SN2018hqu,184.1407708333333,41.53236111111111,0.05,230.0,IIb,2018/10/09,1.579583616205777e-07,False
SN2018hrh,169.48485416666665,27.59105,0.08,380.0,Ia,2018/10/30,5.786701751889586e-08,False
SN2018hrk,47.16191666666666,-19.778269444444444,0.1,480.0,Ia Pec,2018/10/14,3.6267349521391334e-08,False
SN2018hrm,330.7529583333333,14.872388888888889,0.07,330.0,Ia-91T,2018/11/01,7.673092130145604e-08,False
SN2018hrn,322.891,23.01474444444445,0.06,280.0,Ia,2018/11/01,1.0658159859347658e-07,False
SN2018hro,308.08325,12.476669444444443,0.09,420.0,Ia-91T,2018/11/01,4.736959937487848e-08,False
SN2018hrp,288.5519583333333,-49.54752222222222,0.035,159.0,Ia,2018/10/28,3.3052479449897403e-07,False
SN2018hrq,357.7759958333333,1.0567305555555555,0.027062,122.232,II,2018/10/17,5.592789280797366e-07,False
SN2018hrr,105.93516666666665,59.54483333333333,0.04,180.0,Ia,2018/10/31,2.5790115215211616e-07,False
SN2018hrs,28.791583333333328,2.484680555555556,0.084,395.0,Ia,2018/10/31,5.355550283434426e-08,False
SN2018hrt,39.61604166666666,29.75901111111111,0.016945,75.9626,Ia,2018/10/31,1.448100322870362e-06,False
SN2018hru,354.30041666666665,40.721775,0.0649,301.2,Ia,2018/10/21,9.21060923385758e-08,False
SN2018hrv,17.172124999999998,35.77256666666666,0.06,280.0,Ia,2018/11/01,1.0658159859347658e-07,False
SN2018hrw,337.17958333333326,8.103813888888888,0.07,330.0,Ia,2018/11/01,7.673092130145604e-08,False
SN2018hsa,318.75429166666663,-47.21038888888889,0.016471,73.8115,Ia,2018/11/01,1.5337346534050622e-06,False
SN2018hsb,19.500916666666665,2.057647222222222,0.136,661.7,IIn,2018/09/10,1.9084290697436633e-08,False
SN2018hsc,18.686291666666666,4.107063888888889,0.043,196.0,II,2018/10/31,2.1751346651729908e-07,False
SN2018hse,57.52612499999999,-11.00338611111111,0.13,630.0,IIn,2018/10/06,2.1053155277723763e-08,False
SN2018hsf,40.05320833333332,-19.97915,0.119,572.7,Ic BL,2018/10/31,2.5476744184864393e-08,False
SN2018hss,63.25106666666665,-53.992075,0.043,196.0,Ia,2018/11/02,2.1751346651729908e-07,False
SN2018hsv,166.21357499999996,18.564811111111112,0.069145,321.859,Ia,2018/11/01,8.066162690930741e-08,False
SN2018hsy,142.6242083333333,16.34369722222222,0.028245,127.687,Ia,2018/11/03,5.12513047166823e-07,False
SN2018hsz,59.0859875,-54.01076666666667,0.061709,285.759,Ia,2018/11/02,1.0232893582599546e-07,False
SN2018ht,75.560375,-61.906888888888886,0.109,521.2,II,2018/01/15,3.0760222917185324e-08,False
SN2018htb,69.37787499999999,20.28218888888889,0.072,336.0,Ia,2018/11/01,7.401499902324761e-08,False
SN2018htc,33.84408333333332,18.737941666666668,0.06,280.0,Ia,2018/11/01,1.0658159859347658e-07,False
SN2018htf,45.14583333333333,11.844277777777778,0.025661,115.784,II,2018/11/03,6.233058376119062e-07,False
SN2018htg,276.7982083333333,49.49581388888889,0.044,201.0,Ib,2018/11/02,2.068264976047267e-07,False
SN2018hti,55.22395833333332,11.777025,0.0612,283.3,SLSN-I,2018/11/02,1.0411304379774706e-07,False
SN2018htn,7.237666666666666,-3.643327777777778,0.08,380.0,Ia,2018/11/02,5.786701751889586e-08,False
SN2018hto,280.5945416666666,53.83700833333334,0.075,351.0,Ia,2018/10/27,6.782410313007655e-08,False
SN2018htq,315.623625,-6.649819444444444,0.04,180.0,Ia,2018/11/02,2.5790115215211616e-07,False
SN2018hts,351.1373166666666,17.093763888888887,0.04,180.0,Ia,2018/11/01,2.5790115215211616e-07,False
SN2018htt,46.51208333333333,-15.611580555555555,0.008673,38.638,Ia,2018/10/31,5.597176682521402e-06,False
SN2018htu,161.8968333333333,41.71489722222223,0.06,280.0,Ia,2018/11/01,1.0658159859347658e-07,False
